index,som_key,lon,lat
1223,2480,5.360590603,52.51496288
1224,2540,5.367962298,52.51496288
1225,2483,5.375333993,52.51496288
1226,2441,5.382705688,52.51496288
1227,2440,5.390077384,52.51496288
1228,2978,5.397449078999999,52.51496288
1229,2978,5.404820774,52.51496288
1230,2674,5.412192469,52.51496288
1231,2918,5.419564164,52.51496288
1232,2559,5.426935858999999,52.51496288
1233,2558,5.434307554,52.51496288
1234,2496,5.44167925,52.51496288
1235,29,5.065722797,52.51944434
1236,210,5.073094492,52.51944434
1237,331,5.080466188,52.51944434
1238,391,5.087837883,52.51944434
1239,452,5.095209578,52.51944434
1240,452,5.102581273,52.51944434
1241,546,5.109952968,52.51944434
1242,607,5.117324663,52.51944434
1243,609,5.1246963580000005,52.51944434
1244,683,5.132068053999999,52.51944434
1245,682,5.139439749,52.51944434
1246,681,5.146811444,52.51944434
1247,801,5.154183139,52.51944434
1248,921,5.1615548339999995,52.51944434
1249,981,5.168926529,52.51944434
1250,1101,5.176298224,52.51944434
1251,1101,5.18366992,52.51944434
1252,1161,5.191041615,52.51944434
1253,1221,5.19841331,52.51944434
1254,1282,5.205785005,52.51944434
1255,1342,5.2131567,52.51944434
1256,1462,5.220528395,52.51944434
1257,1463,5.22790009,52.51944434
1258,1522,5.235271786,52.51944434
1259,1582,5.242643481,52.51944434
1260,1702,5.250015176000001,52.51944434
1261,1823,5.2573868710000005,52.51944434
1262,1884,5.264758566,52.51944434
1263,1764,5.272130261,52.51944434
1264,1944,5.279501956,52.51944434
1265,1943,5.286873652,52.51944434
1266,2322,5.2942453469999995,52.51944434
1267,2131,5.301617042,52.51944434
1268,2265,5.308988737,52.51944434
1269,1839,5.316360432,52.51944434
1270,1899,5.3237321269999995,52.51944434
1271,1898,5.331103822,52.51944434
1272,2074,5.338475518,52.51944434
1273,2543,5.345847213,52.51944434
1274,2543,5.3532189080000006,52.51944434
1275,2483,5.360590603,52.51944434
1276,2552,5.367962298,52.51944434
1277,2489,5.375333993,52.51944434
1278,2441,5.382705688,52.51944434
1279,2492,5.390077384,52.51944434
1280,2979,5.397449078999999,52.51944434
1281,2979,5.404820774,52.51944434
1282,2734,5.412192469,52.51944434
1283,2978,5.419564164,52.51944434
1284,2919,5.426935858999999,52.51944434
1285,2618,5.434307554,52.51944434
1286,2556,5.44167925,52.51944434
1287,61,5.065722797,52.52392579
1288,329,5.073094492,52.52392579
1289,391,5.080466188,52.52392579
1290,391,5.087837883,52.52392579
1291,544,5.095209578,52.52392579
1292,372,5.102581273,52.52392579
1293,431,5.109952968,52.52392579
1294,491,5.117324663,52.52392579
1295,610,5.1246963580000005,52.52392579
1296,623,5.132068053999999,52.52392579
1297,620,5.139439749,52.52392579
1298,740,5.146811444,52.52392579
1299,800,5.154183139,52.52392579
1300,860,5.1615548339999995,52.52392579
1301,979,5.168926529,52.52392579
1302,1040,5.176298224,52.52392579
1303,1100,5.18366992,52.52392579
1304,1160,5.191041615,52.52392579
1305,1221,5.19841331,52.52392579
1306,1281,5.205785005,52.52392579
1307,1402,5.2131567,52.52392579
1308,1462,5.220528395,52.52392579
1309,1522,5.22790009,52.52392579
1310,1582,5.235271786,52.52392579
1311,1642,5.242643481,52.52392579
1312,1762,5.250015176000001,52.52392579
1313,1823,5.2573868710000005,52.52392579
1314,1883,5.264758566,52.52392579
1315,1944,5.272130261,52.52392579
1316,2004,5.279501956,52.52392579
1317,2004,5.286873652,52.52392579
1318,2125,5.2942453469999995,52.52392579
1319,2185,5.301617042,52.52392579
1320,2011,5.308988737,52.52392579
1321,1838,5.316360432,52.52392579
1322,1898,5.3237321269999995,52.52392579
1323,2073,5.331103822,52.52392579
1324,2074,5.338475518,52.52392579
1325,2424,5.345847213,52.52392579
1326,2485,5.3532189080000006,52.52392579
1327,2484,5.360590603,52.52392579
1328,2551,5.367962298,52.52392579
1329,2489,5.375333993,52.52392579
1330,2425,5.382705688,52.52392579
1331,2489,5.390077384,52.52392579
1332,2735,5.397449078999999,52.52392579
1333,2979,5.404820774,52.52392579
1334,2733,5.412192469,52.52392579
1335,2735,5.419564164,52.52392579
1336,2919,5.426935858999999,52.52392579
1337,2496,5.434307554,52.52392579
1338,182,5.065722797,52.52840725
1339,363,5.073094492,52.52840725
1340,424,5.080466188,52.52840725
1341,484,5.087837883,52.52840725
1342,544,5.095209578,52.52840725
1343,372,5.102581273,52.52840725
1344,432,5.109952968,52.52840725
