conductance_niveau1,drainage_niveau1,gwaanvulling_gem,overlandflow,starting_heads_laag1,U_matrix,X,Y,XY,Total features
6.542857549534798,0.6017926649003027,0.707069054838866,0.7169883677740096,-0.17483675001406684,0.061717696412873474,42,0,42,1.0
7.101461491303444,0.4477082684192659,0.6984545485785008,0.7833238647994998,-0.14052766513085357,0.09906484874953328,43,0,43,
7.909297149019242,0.22540972211456323,0.6912390637022555,0.8785210454883576,-0.0974496822662354,0.0949002265781875,44,0,44,3.0
8.428713429631234,0.07715481084752085,0.6964056881789863,0.9281707357501983,-0.08859753071093546,0.07185815957269691,45,0,45,147.0
8.642728259551049,0.0030921975617408393,0.7089686435072124,0.9256496569442749,-0.10764393884897228,0.06630303616858403,46,0,46,100.0
8.73863740324974,-0.05136588541674625,0.7228403897578121,0.8942108705015182,-0.1373640293228624,0.06535663239629065,47,0,47,65.0
8.78644499310398,-0.10513442538022977,0.7365411730282605,0.8469048497962954,-0.17152526734209061,0.06413179708644194,48,0,48,381.0
8.80579686870575,-0.15827035707306836,0.750162122234404,0.7940306686172485,-0.20678746210575083,0.06247621341855552,49,0,49,321.0
8.808899319433213,-0.206190433574438,0.7635207228433788,0.7451186273393633,-0.23974582952284806,0.058643101756974424,50,0,50,478.0
8.807171715675354,-0.24641799350476257,0.7758748517686724,0.7053198190784453,-0.26861472397398956,0.052102016168212126,51,0,51,569.0
8.810102310531615,-0.2814961221120358,0.7864759683944881,0.6731682831954959,-0.29495012604713433,0.044176699618583656,52,0,52,560.0
8.824040726190567,-0.3188990861139298,0.7950391344205737,0.6411848192329406,-0.3239840922396182,0.0381134706398187,53,0,53,426.0
8.85063316099739,-0.37065909481811543,0.8019993299818635,0.5959610228748318,-0.3655635107741355,0.038421232857789436,54,0,54,380.0
8.884050082900048,-0.4491183355848789,0.8085391773749888,0.5218413059806823,-0.4318534512844088,0.04394745972820303,55,0,55,352.0
8.912017364676476,-0.5469575307228562,0.8153068470577299,0.4232391126823427,-0.5187041537337302,0.045104956152343174,56,0,56,281.0
8.927547708405495,-0.6325146362862584,0.8211619440761506,0.3335385062789915,-0.5975165800828934,0.03674519323818431,57,0,57,288.0
8.934141546832084,-0.6884814899902345,0.8251023070571124,0.2735710675706864,-0.6503323602802755,0.025086474820011126,58,0,58,233.0
8.936864105633735,-0.7206717618420124,0.827404916564554,0.2387117063035964,-0.6810974266471863,0.01594539551655863,59,0,59,2538.0
4.815077413282395,0.9441792392215729,0.38607656166169046,1.7015381152324676,0.4180980740754603,0.03588261370142866,0,1,60,146.0
4.824393810510635,0.9405196003758907,0.3881658524957001,1.6959450552148818,0.41323061081552503,0.037199228313808994,1,1,61,4.0
4.846875271977424,0.932804942515373,0.3928716983697712,1.6816651668672562,0.40377558855271345,0.05588767464848317,2,1,62,5.0
4.898346105401993,0.9151773130538463,0.40509786176112295,1.6416329253835678,0.382952147233963,0.10875782388102144,3,1,63,
4.991908059701919,0.875047807405472,0.4382064087445438,1.5295289544801713,0.33392153383588785,0.22080336453480567,4,1,64,
5.0440482265195845,0.8026015082511901,0.5085285394937993,1.2908108035459518,0.23842537835955624,0.3128245240726638,5,1,65,
4.81271665631485,0.7176327283794881,0.5875605409885942,1.0378999126672745,0.13623305181050305,0.2618885116937798,6,1,66,9.0
4.227990622123718,0.6023525232198239,0.6347671163052022,0.9465123621740341,0.08590770179772389,0.1757156448511082,7,1,67,9.0
3.461965688861847,0.4063894592220785,0.6653569113948643,0.9774438204126361,0.07920148287987705,0.13041729441193267,8,1,68,
2.969019734937668,0.22473599430632607,0.686637438503772,1.0077932518157957,0.08170626712894435,0.08361442697278484,9,1,69,4.0
2.8839601237392425,0.14138985464882836,0.696226639111936,0.9908584496145245,0.07032923563432703,0.04852451192303549,10,1,70,
2.970281518834114,0.11632275192451447,0.6998642230612337,0.9538452778120039,0.04845220598387723,0.03879775718304242,11,1,71,4.0
3.090576106151581,0.11302686283445329,0.7017297988243699,0.9152229729938504,0.021799579086065446,0.037755789821885745,12,1,72,42.0
3.2025221161470414,0.11704392535304997,0.7032620481164455,0.8801177287321091,-0.008389889295816522,0.03741562763707344,13,1,73,33.0
3.292343943986893,0.12028920578145996,0.7049448526455462,0.8497278355703353,-0.04320997887396816,0.037999042663190895,14,1,74,379.0
3.3526472646865844,0.11502274192833895,0.7070444115264117,0.8253916439857485,-0.08404298605632787,0.04021075307255955,15,1,75,132.0
3.3773583299560546,0.09400116909480083,0.7098139604646265,0.810710250494957,-0.1306664228436949,0.044245873321635036,16,1,76,42.0
3.362501842143059,0.05441886960053477,0.7135469088990987,0.8128391614866257,-0.17921043345642085,0.04960838956792184,17,1,77,29.0
3.309556666244507,0.0034116647384165866,0.7185854394913018,0.8414705243701937,-0.22110133518981945,0.055649421994642234,18,1,78,24.0
3.227708046323776,-0.042151945954799874,0.7252666008792817,0.9022222987070081,-0.24584056529450393,0.06179495637623332,19,1,79,16.0
3.130812992627144,-0.07075216587066668,0.7338292535030246,0.9831987274646758,-0.24967310050654423,0.06694577020476748,20,1,80,20.0
3.02806579426384,-0.0988462991700172,0.7445130279060305,1.0465089299230574,-0.24459750331187258,0.0718641704705277,21,1,81,20.0
2.9222251902189256,-0.16558330868172622,0.7573982715549469,1.048871274137497,-0.2538659227366449,0.07837900709238109,22,1,82,14.0
2.8339862454032896,-0.28071485089778925,0.7708133464216292,0.9900616642141342,-0.2893649595639707,0.08117199043979446,23,1,83,7.0
2.808736999905586,-0.39831672841072097,0.7813338588796258,0.9223722544965747,-0.33663145843935016,0.07516342786180827,24,1,84,3.0
2.8756567716465,-0.4714747118694782,0.7872112888999582,0.8922593687591549,-0.3736965236997605,0.06835566692849253,25,1,85,4.0
3.033474731683731,-0.48549647418832764,0.7891460456287861,0.9112919575223923,-0.38974867399048807,0.07048787112497605,26,1,86,21.0
3.2626626260213856,-0.44129613431835146,0.7887159428161085,0.9701420292043683,-0.383349632052183,0.07594687623658143,27,1,87,10.0
3.5253217125368117,-0.346088589586258,0.7878988629875481,1.0453106393795013,-0.35906686119747167,0.07393552698561752,28,1,88,41.0
3.7692846892747878,-0.21815621901369076,0.7890255244288147,1.1022683457355498,-0.3272151921505928,0.06552674628236163,29,1,89,91.0
3.9528358047628407,-0.08629535108041786,0.7939559838278591,1.112343323630333,-0.30035873753738396,0.05948925035123467,30,1,90,308.0
4.066219977048874,0.022209619500637157,0.8031175202844739,1.0711719280195238,-0.2869061083211899,0.059550789711050656,31,1,91,29.0
4.125813261649132,0.09329581087303174,0.8155442956412733,0.9969339382925035,-0.28823242387771586,0.06132478384783309,32,1,92,83.0
4.1563855166311265,0.12834547210812586,0.82958533631441,0.9135298040180206,-0.30059127338171,0.05958503264431625,33,1,93,9.0
4.190919501696587,0.14255385386681585,0.842746277021408,0.8378383034238817,-0.31658600741457943,0.047989829189570885,34,1,94,
4.327350450815201,0.17818235166955,0.8471825866655112,0.7798503784446718,-0.31756351920461645,0.09477102363324408,35,1,95,
4.849602353302002,0.33978529744720465,0.8180765243465304,0.7549010355949402,-0.2553056354024412,0.2298219600722775,36,1,96,
5.690411725673676,0.6070781070015432,0.7548933815244436,0.765816373091698,-0.14184823906159405,0.22535233578692235,37,1,97,
6.11886650266838,0.7330367397696971,0.7199906217035353,0.7696384530591964,-0.0965669073016644,0.10627670234492907,38,1,98,
6.230242674775123,0.7510439341936113,0.7114957381890417,0.760609256002426,-0.1019425044436455,0.045824087550191295,39,1,99,1.0
6.270122281939506,0.7390370292167663,0.7103790880934596,0.7504160052747726,-0.11801044420528406,0.033217521170896304,40,1,100,78.0
6.341261567570687,0.7103324289362432,0.7100381889378429,0.7476023568296433,-0.1307683367013932,0.03935951458032106,41,1,101,1.0
6.57202782240963,0.6389931942555904,0.707094211553663,0.7688292178869247,-0.12900135136580482,0.06468553405017882,42,1,102,
7.171818380468369,0.47142158944439894,0.6992202881727815,0.8429489347810746,-0.09840422755312916,0.09221808543362602,43,1,103,
7.974995839570045,0.25238730181622504,0.693905932171911,0.9441033313150404,-0.058560215412378325,0.0864631727673196,44,1,104,4.0
8.452990332699777,0.11802763121390347,0.6997213688593507,0.9908864616012574,-0.051782226172208956,0.06667271135103284,45,1,105,19.0
8.647698512247086,0.0505220026533606,0.7112527705303132,0.9840857737112048,-0.07089896922612193,0.06053804740296785,46,1,106,37.0
8.739790646595955,-0.002455776971816981,0.7238596217588484,0.9487719957704543,-0.10099082996964448,0.05966257905047018,47,1,107,37.0
8.789493173556327,-0.0574800443525314,0.7368136613216996,0.8972828517131806,-0.1370755126271248,0.060139336827448986,48,1,108,99.0
8.812187193600654,-0.11418704973316185,0.7503443800660968,0.8392140032167434,-0.175943448384285,0.05992539493209591,49,1,109,25.0
8.81776346436882,-0.1672344162681103,0.7640250122945905,0.7843540834226608,-0.21343626476573951,0.0567702466690045,50,1,110,24.0
8.816700671481133,-0.21301627681469926,0.7767208104790151,0.738663420619011,-0.24679367517495132,0.050563724149311526,51,1,111,92.0
8.818505158128739,-0.2535854452111721,0.7874397529425025,0.7008845878458021,-0.2772099377753734,0.04289929723230505,52,1,112,1.0
8.830376780810356,-0.29660597065639527,0.7958812426133454,0.6630995301866531,-0.31012524299907684,0.03666183846307202,53,1,113,14.0
8.856182296627999,-0.35418913849186895,0.8025327550160288,0.6115170128402712,-0.35557451731324186,0.035395865539082326,54,1,114,
8.893633308980942,-0.4378800496568678,0.8086020691619813,0.530661969358444,-0.4255548877973556,0.03861411118989628,55,1,115,
8.931450645690918,-0.5385912863435744,0.8148191148320735,0.42640757962608333,-0.5150625275790692,0.04136454296823294,56,1,116,
8.958110918341637,-0.6240028920047282,0.8201876347801089,0.33381551370334606,-0.5946830877575873,0.037832746628803406,57,1,117,
8.973053334090233,-0.6784704641072747,0.8237850449960827,0.273091751353264,-0.647135710124016,0.0311486543470832,58,1,118,
8.981012974440574,-0.7092531825568673,0.8258742074795067,0.23824795230102547,-0.6773251785058974,0.02830853664654278,59,1,119,
4.805788151191711,1.0104860751092435,0.3962836419894099,1.7174738232402802,0.4374574008188248,0.06717221955061548,0,2,120,135.0
4.812476962599755,1.0083446961131095,0.3988013670784831,1.7117313659601212,0.43175883722639075,0.06526377556829324,1,2,121,
4.8283103153648375,1.0034546341810227,0.4046486347111762,1.696318548371315,0.4205827626342773,0.09159097536161867,2,2,122,1.0
4.860239327224732,0.9922100221703054,0.4202944427573085,1.651630092204094,0.3956971210720539,0.16254504407204376,3,2,123,
4.8955828438940046,0.9686453640887738,0.46157905040034647,1.5299148974084853,0.33929138935208325,0.2861939627855086,4,2,124,
4.834800135764122,0.9316029868011475,0.5373496635125279,1.3065908894052505,0.24613925260281566,0.3337443885879351,5,2,125,6.0
4.55755591281128,0.8786789788789748,0.6054313064378202,1.1204076633663178,0.17089955289888392,0.2350222717857234,6,2,126,14.0
4.056342786977768,0.7597169935841561,0.6419702795252205,1.0706770495872497,0.1466297007021904,0.1544913051240342,7,2,127,9.0
3.397488079501152,0.5355649050464633,0.6682483933894933,1.1018917401361463,0.15430481897139559,0.12423464951096519,8,2,128,
2.958730995280266,0.3263518608200551,0.6880449310265482,1.1233209099864958,0.16101965032792087,0.08639145332931086,9,2,129,2.0
2.8909112414770126,0.22896498059558867,0.6974242784270942,1.1021096111440658,0.14875840846228594,0.05594046929281558,10,2,130,
2.9867706374235152,0.19858080535650258,0.7011844371857345,1.0629177292623522,0.12529238387560837,0.04768199823755031,11,2,131,27.0
3.11108574762249,0.19258051590943337,0.7032235429407359,1.0232091818475721,0.09806128817987458,0.04672165309289199,12,2,132,60.0
3.2196670005607606,0.19428539519882193,0.7049484464619458,0.988816687026024,0.06896847032308573,0.04631583664406387,13,2,133,37.0
3.2994714401187895,0.1955031661198139,0.7068681861722469,0.9618380313596724,0.03735077252697949,0.04734351242193883,14,2,134,313.0
3.34620719203949,0.18945226801109305,0.7092847709997893,0.9442963027791977,0.002233553814410927,0.05084555783595059,15,2,135,127.0
3.358743625591278,0.17037596560978896,0.7124574691276848,0.9398455093317031,-0.0358434729907513,0.056837377787777824,16,2,136,73.0
3.339441497741699,0.1366389665362835,0.7166028079940081,0.9541845340957642,-0.07330327502393708,0.06408919502989904,17,2,137,58.0
3.295903169529915,0.09464642953085889,0.7218631283982992,0.993037159693718,-0.10349130799937245,0.07076303914397727,18,2,138,45.0
3.2402535249214175,0.05733519372820872,0.7282866901607812,1.0562539888629912,-0.11993963046932232,0.07521566076157146,19,2,139,43.0
3.1850154298992153,0.031942297744512516,0.7358606582228839,1.1293995111074446,-0.12255781182765979,0.07708202666913926,20,2,140,36.0
3.137149047246933,0.004749631230831053,0.744731994005233,1.181704115222931,-0.12179561100459102,0.0797085358531741,21,2,141,28.0
3.096432773341179,-0.054285372585773484,0.7551636878579259,1.1829210804243087,-0.13417886241817478,0.0870081852500677,22,2,142,20.0
3.0715995999526977,-0.1526338173816204,0.766141641803354,1.1373735899972917,-0.16671809115290648,0.09385391644915482,23,2,143,22.0
3.091959998167038,-0.2509316535158157,0.7749353254813552,1.0900862439498902,-0.20546258195567124,0.09269756886156226,24,2,144,20.0
3.1788060059213636,-0.30739194167089456,0.7799312436791063,1.0784114703683851,-0.23144056782364864,0.08832953941465635,25,2,145,27.0
3.3258694064397814,-0.3120574276669026,0.7817735879862309,1.1057978560638426,-0.2385702316431999,0.08740039895821836,26,2,146,20.0
3.51000392738533,-0.2726206280748844,0.7820059025463462,1.1562132072963716,-0.23140181184959419,0.08546549983323784,27,2,147,31.0
3.7017181967554094,-0.19989281824016558,0.782316896015495,1.206211491170883,-0.21831951749658596,0.07792703970851886,28,2,148,121.0
3.872113293050766,-0.10599477262830748,0.7844342956277728,1.2305041085538866,-0.207744878205538,0.06954519186980143,29,2,149,186.0
4.001498151450157,-0.006251426595687892,0.7898051258863509,1.2108957178411481,-0.20575109865140928,0.06681527896994223,30,2,150,229.0
4.085372861641884,0.08169061214804652,0.7990034989610613,1.146256502234459,-0.2146865037806034,0.06933275253810087,31,2,151,24.0
4.132854829845428,0.14366724442315082,0.8114156423510909,1.0532069071950914,-0.23324774453973762,0.07174515017451812,32,2,152,57.0
4.162459264921188,0.1764268637185098,0.8254035458817482,0.9547852355890272,-0.25730372117590905,0.06860673888784516,33,2,153,2.0
4.216779287789345,0.1959238506197929,0.8374460395849646,0.8690810059595107,-0.27727453106546407,0.0628792472757175,34,2,154,
4.4492007860193254,0.2651659888832567,0.8352535548800528,0.8131286186828612,-0.2605864957189561,0.1526824212135765,35,2,155,
5.14206034337902,0.49717190910100917,0.7929422709020079,0.8158271067380904,-0.14681043914699576,0.27851500669127854,36,2,156,
5.884427959213257,0.7500981848289965,0.7374767204474211,0.8510257242889403,-0.018909983141899067,0.20201320959886196,37,2,157,
6.168668525133133,0.8365156376404763,0.7148863756114543,0.8591336382265089,0.014833551601409978,0.08498952277357438,38,2,158,
6.2396178648014065,0.8423008402755259,0.7100438363636136,0.8494321534881593,0.0029125010635853155,0.046660482892157774,39,2,159,28.0
6.27244685872364,0.8250274714455605,0.7097384903202355,0.8366617999811172,-0.01956596388792975,0.042662328063257274,40,2,160,54.0
6.34807248709774,0.7893768323533534,0.7097483733153344,0.8307637205524445,-0.04072385490870456,0.05103228180235071,41,2,161,1.0
6.6059557894029615,0.703772281169653,0.7073663147953451,0.8526722066202166,-0.049120982620477704,0.07714907099472552,42,2,162,1.0
7.259831199137688,0.5149513645474908,0.7010707185668051,0.9361199150962829,-0.0292449095563887,0.10120045618062942,43,2,163,
8.050928999503135,0.29658447864484794,0.6983227325269878,1.040794484629631,2.015707397462485e-05,0.09081205448793442,44,2,164,17.0
8.474793415727616,0.17713538498163217,0.7045164183904826,1.0809730109329223,0.0014397740495206701,0.0683954240940662,45,2,165,22.0
8.64593020578289,0.1171230013868807,0.7144648722880185,1.0682524565134048,-0.018275533492565055,0.06111775061437584,46,2,166,27.0
8.734390754221916,0.06685594820141771,0.7253197380217612,1.0286403948307035,-0.04827409281706796,0.06139686368843182,47,2,167,45.0
8.788547966264725,0.01212584366655367,0.737216553810209,0.9729992518510819,-0.08562623936676972,0.06485782495796313,48,2,168,108.0
8.818224761707306,-0.04682375803351402,0.7506389446602761,0.9095770014457703,-0.1279391505954266,0.06768271892924943,49,2,169,44.0
8.82965769966507,-0.10441641499304755,0.7649137117499709,0.8481342647695538,-0.1705879469325542,0.06621825795938387,50,2,170,13.0
8.83144409622097,-0.15589807605814965,0.7783027314477563,0.7956366891899109,-0.20950612191534046,0.06022536947088743,51,2,171,108.0
8.832932006263732,-0.20275537066483507,0.7893403684155345,0.7510353814258575,-0.24522046970963474,0.05197368293213257,52,2,172,3.0
8.84320265582943,-0.2531331302976607,0.7976120502614975,0.70526068266201,-0.283573094552517,0.04487956437389163,53,2,173,18.0
8.87268498278618,-0.31927865107631703,0.8035726514613628,0.6429557992830279,-0.3352017936186791,0.04233880569105538,54,2,174,
8.931798879956245,-0.4102572095191479,0.8082729782602489,0.5482752841272354,-0.41173910075020803,0.04718323807197318,55,2,175,
9.013376148501397,-0.5116295218486786,0.8125480795687139,0.4313065648612979,-0.505392194349289,0.06041599862442815,56,2,176,
9.086993776696206,-0.5903101755101678,0.8160329263210296,0.33271059644889833,-0.584408448413849,0.0679785913475024,57,2,177,
9.135809889163017,-0.6364621118950842,0.8182771363119781,0.27121183579921704,-0.6338696837458611,0.06930853104059753,58,2,178,
9.16443745928669,-0.6609535410931113,0.8195291962754726,0.2371679345903397,-0.6612888176860809,0.0830861491669728,59,2,179,
4.781181103949547,1.1431377033808232,0.4164654880847335,1.7518383060750962,0.47235213153219224,0.12128150017136917,0,3,180,131.0
4.781900185094833,1.143906322429657,0.4200183606474698,1.7454515731000901,0.4645722285923959,0.11472157323077278,1,3,181,11.0
4.783532815871238,1.14401702887702,0.42838425182333584,1.7272344443950653,0.449091370067358,0.15372887951307163,2,3,182,4.0
4.778141968543053,1.1419104433357716,0.45039470871311427,1.6734358676538468,0.4147019024231433,0.24227392428475641,3,3,183,1.0
4.727860558648109,1.1338257096369266,0.5018363399554491,1.5398404780406951,0.3444861252818108,0.34019313201186324,4,3,184,
4.573895788144112,1.1122885610628128,0.573985926343888,1.3478245338754655,0.2563435570306778,0.3039764297347719,5,3,185,8.0
4.315257224510193,1.0565620985016824,0.6230946573405564,1.2268127511911393,0.20761581439280508,0.18073583825134382,6,3,186,36.0
3.9031875480775833,0.9140259660012722,0.6490097957484722,1.2047922171764371,0.20506940335679058,0.12793212812282856,7,3,187,23.0
3.3305818753290177,0.6594264413974285,0.6717435081886649,1.23460319594574,0.22921293978619572,0.11393193760715677,8,3,188,2.0
2.9412243090324406,0.43187724644637093,0.6900884007014633,1.2528887983961106,0.2467435587167739,0.0826921529036151,9,3,189,
2.8879354213914867,0.32896453297781925,0.6991309561651349,1.235371969359398,0.24004021061182024,0.056168203031461174,10,3,190,
2.9857892499485015,0.2974638041410449,0.7030496278971136,1.2015241520576476,0.2197048074848651,0.049664625670155435,11,3,191,78.0
3.1049486840114593,0.289919950513601,0.7054116637257337,1.166733264535904,0.19518232375359545,0.04943511994389922,12,3,192,47.0
3.2002608546838758,0.28856300577306726,0.7075596107774079,1.1379493919467927,0.1698660602574349,0.04965588471363012,13,3,193,97.0
3.2592028959827424,0.2860388987731932,0.710028305942744,1.1192093728227615,0.14447515562605862,0.051786235471054196,14,3,194,266.0
3.2811371321754454,0.2774417523751258,0.713141962801218,1.1139742437467575,0.11920195432329184,0.056927969382676545,15,3,195,76.0
3.272607653936386,0.2594693514060973,0.7170905402196646,1.1254311463203432,0.09494358537816994,0.06415827806116725,16,3,196,73.0
3.2473131832094193,0.23230515226459492,0.7218576093231142,1.155419534338951,0.07376272785425186,0.07094053069603831,17,3,197,59.0
3.2233483342227935,0.20105746673607827,0.7272319050475061,1.2027162177152633,0.058210099006891225,0.07488519306627137,18,3,198,56.0
3.2157097930002214,0.17309301813220968,0.7329771339645684,1.2613266312885285,0.04969813877940177,0.07524462240948442,19,3,199,58.0
3.2310275781517026,0.15109406552052507,0.7390277089250088,1.3187418667612076,0.04681584263491634,0.0737153253261301,20,3,200,67.0
3.2683836175231935,0.12643815817213033,0.7456120939713716,1.356754132757187,0.0443196708245277,0.07448903238670476,21,3,201,34.0
3.320872018606186,0.08188355767059363,0.7530566846430897,1.3608936819076538,0.03391440949416147,0.08052550943191832,22,3,202,59.0
3.381917033065796,0.01265090853118922,0.7608057229040861,1.3378491541557314,0.010808671925544688,0.08794988175214954,23,3,203,24.0
3.456620066762924,-0.05685692520594632,0.7671526593669057,1.316251912384987,-0.017440126940727385,0.09007461279292604,24,3,204,21.0
3.5528864897727965,-0.09819787569260585,0.7710889151291251,1.3172727936792372,-0.0381688314340114,0.08692966743298891,25,3,205,20.0
3.666297797196388,-0.10432784983515742,0.7731414976956248,1.339044332256317,-0.047504714961767336,0.08192215024228262,26,3,206,57.0
3.784104996904373,-0.08176587586259831,0.7744328329383433,1.3673551135139463,-0.05029801590657246,0.07549932733809475,27,3,207,119.0
3.8940927544727324,-0.037834394507646696,0.7760704580612778,1.3855784671049118,-0.05375447462964078,0.0689376783869132,28,3,208,209.0
3.98774063670826,0.022608162711143187,0.7791485618075132,1.3778502712097167,-0.0636329417941568,0.06626848316891307,29,3,209,280.0
4.06030903958416,0.0940074951775074,0.7847592793107628,1.33219695772171,-0.08298365609884262,0.06943550783406036,30,3,210,36.0
4.110843710762977,0.16579271868896495,0.7936440919046104,1.2469627069807052,-0.11186834002089507,0.07597286164288468,31,3,211,55.0
4.1435822542266845,0.22352138642668695,0.8056059814400077,1.1353567269525529,-0.1475453672475815,0.08094512738856455,32,3,212,49.0
4.175592671499253,0.2596053621842862,0.8189283871838152,1.019729470606804,-0.18420564789009108,0.07704728335601922,33,3,213,3.0
4.280827257472039,0.2963251092538832,0.8277336224145293,0.9219863115682605,-0.20469607491326336,0.10168594556433537,34,3,214,
4.713804557393074,0.4316273661794665,0.8119128725200891,0.8736874215555193,-0.15071905090069748,0.23333677782185544,35,3,215,
5.551176812340737,0.7139414591202735,0.7588006300542951,0.9033801274919511,0.006805323346376513,0.2744597629658361,36,3,216,
6.066748948465348,0.891501948524952,0.7212321569190026,0.9395280401487351,0.10696942058658587,0.13868195789773535,37,3,217,
6.211817916373253,0.9354713863761426,0.7102997674314976,0.9461326441316604,0.12443257541418085,0.05417132720398846,38,3,218,
