Kd_20151001T104036,Kd_20161005T104022,Kd_20171003T105021,TSM_20151001T104036,TSM_20161005T104022,TSM_20171003T105021,x,xy_ID,y,U_matrix,X,Y,XY,Hits,Total features
1.3676490905449987,1.4041096054501534,2.1955424545083702e-07,84.3753199067583,106.28416496194458,-8.651519777913563e-06,5.062328170629293,266.3762716770926,52.61889554067463,0.6263708330325068,27,0,27,1,1.0
1.4204940623944997,1.438792687385559,2.1955424545083702e-07,97.53909016466523,105.64431738490296,-8.651519777913563e-06,5.049182267132223,265.4210046249809,52.56718601972192,0.6377840692035912,28,0,28,0,
1.452892885451734,1.4618733830451964,2.1955424545083702e-07,104.10161670681381,103.85543153840638,-8.651519777913563e-06,5.058545344907448,265.74495920922755,52.53409818662804,0.4584949772192891,29,0,29,3,3.0
1.478347614790827,1.4697488745117187,2.1955424545083702e-07,103.50112228414918,94.60665304356385,-8.651519777913563e-06,5.077523931486234,266.60997133670804,52.50813172079062,0.5652329936562343,30,0,30,1,1.0
1.5043721094721256,1.4676449533238412,2.1955424545083702e-07,94.96763715847587,74.31631070309447,-8.651519777913563e-06,5.101482923549205,267.73244919088364,52.48139475454122,0.5887449641419453,31,0,31,1,1.0
1.491332371088475,1.4603754837183953,2.1955424545083702e-07,87.54290735549354,66.30292335578919,-8.651519777913563e-06,5.111168173762455,268.1932404463749,52.47201709377921,0.43744911466997394,32,0,32,3,3.0
1.4405742029868067,1.4498590694675446,2.1955424545083702e-07,80.69227827849484,69.91167966417694,-8.651519777913563e-06,5.112288028250024,268.20139209257127,52.46207978829831,0.4337523444088955,33,0,33,1,1.0
1.3832124348041712,1.4346628418984413,2.1955424545083702e-07,72.61646728036594,74.51807481349945,-8.651519777913563e-06,5.099711679598749,267.4526780598469,52.44458297944498,0.3806833608981024,34,0,34,2,2.0
1.3623199608431755,1.428748044596672,2.1955424545083702e-07,67.57467979742908,74.84074704781341,-8.651519777913563e-06,5.082859618966579,266.4935903222332,52.429772172864915,0.33121639408511105,35,0,35,3,3.0
1.3549758994013668,1.4511419287791252,2.1955424545083702e-07,61.614683252259255,77.46267037052155,-8.651519777913563e-06,5.063192306614667,265.3780649675522,52.4130889470917,0.4178892244889466,36,0,36,0,
1.3444356897706091,1.5038422919898033,2.1955424545083702e-07,53.943373879658694,86.84421993906403,-8.651519777913563e-06,5.0405519437978565,264.0957944369202,52.39416146688187,0.38219198764256657,37,0,37,1,1.0
1.3353819729421437,1.5227101582603455,2.1955424545083702e-07,51.09487645854187,90.73399895705414,-8.651519777913563e-06,5.034269111617237,263.7419759970465,52.389308604186596,0.25189520193982895,38,0,38,4,4.0
1.3067876946202814,1.4915131981301308,2.1955424545083702e-07,50.48201729730702,87.0365171806259,-8.651519777913563e-06,5.034714681734696,263.78948899588585,52.39409344614238,0.38349685543669815,39,0,39,0,
1.2290212837299108,1.3950713419532776,2.1955424545083702e-07,52.57369368998718,78.15509078247834,2.4667221069307743e-05,5.04259839627409,264.3381432610445,52.42092388716274,0.44755686431990693,40,0,40,1,1.0
1.1771647316683234,1.333705544363022,3.372286808489555e-05,54.27753816030598,73.12435439548493,0.0013907355957059053,5.051012920431673,264.9031518461151,52.4455001845113,0.3177176794279347,41,0,41,3,3.0
1.1403890830132366,1.3076262573223114,0.0012410177211761297,51.61618979116344,71.54216576722717,0.05420093983459395,5.051970632012203,264.9972912406473,52.45423117528468,0.2673912034704749,42,0,42,1,1.0
1.1167318725903927,1.3058227538180351,0.025281114844560637,46.861473302039144,72.17165381781768,1.2032643553466755,5.048301928597122,264.8091782910204,52.45509119477355,0.404583844548329,43,0,43,2,2.0
1.1655857918441594,1.343140375160694,0.29530548106426,45.27336773613453,70.03723900404358,15.839354239913938,5.040410699831769,264.27854949702834,52.43187883794224,0.8814075988099801,44,0,44,0,
1.3098896904789508,1.4153784602737427,0.9315116631100178,50.01230852432442,63.0345984699173,54.954023329544064,5.03196318352583,263.5640175237455,52.37798431197077,0.7700154003029733,45,0,45,0,
1.3355914798450172,1.411366707262516,1.0959388741047382,51.17416757962894,58.565461173324586,66.3029528798523,5.039120248932957,263.87356959069064,52.36511325737655,0.38041316778090706,46,0,46,2,2.0
1.3185885392686725,1.3670002417845726,1.117641968143463,49.24368666641807,51.56211590950775,65.4284692076416,5.046255123891547,264.2316870990591,52.36206634101522,0.36832722534477336,47,0,47,2,2.0
1.2965069429378508,1.2961912352142333,1.0971414667383432,45.909993602874756,43.05337406271362,60.50389267330932,5.042897086755991,264.06287530857946,52.36340878319508,0.35650957079249596,48,0,48,1,1.0
1.2686249162137508,1.2403827658095359,1.0738372669645548,42.46961168828678,37.71539902162933,55.88558200482178,5.0379603577101975,263.8159467646046,52.36564357836324,0.2790077305716245,49,0,49,2,2.0
1.222929052984774,1.234540579421997,1.0551624022749662,39.17430570522118,37.89484669183349,52.070153034469605,5.036821013199046,263.7520794458532,52.364791470262524,0.2553435633023782,50,0,50,1,1.0
1.165313756294459,1.2508467166800499,1.0406031551907062,35.8812553585577,40.2941928872757,48.39036465809632,5.036491326535061,263.72452458547116,52.36274766632372,0.23251269518313067,51,0,51,2,2.0
1.123555401015371,1.252554669008732,1.0571608455566168,33.98868014000702,41.3452032567749,48.635623909454345,5.038186254128114,263.81039114344884,52.36217761640954,0.22264039676361477,52,0,52,2,2.0
1.1117689307685494,1.2339790417199135,1.0879227654355765,34.921784654822346,42.64773165283203,59.060058357543944,5.031533463728755,263.47556769760706,52.364874883811595,0.29789579692892126,53,0,53,1,1.0
1.1030282165342569,1.2085566440763473,1.1089264043257236,36.787526052515986,44.87463049299622,71.64128153799439,5.010402286232054,262.3894150586805,52.36894899073332,0.3108041235266019,54,0,54,2,2.0
1.0715905019019545,1.1643519573111534,1.1427747435199618,36.37292907870007,43.18320876270294,75.00250943315125,4.991640555518075,261.42211189047146,52.3719966810348,0.2708762618794295,55,0,55,1,1.0
1.044838482821226,1.1167359539408683,1.1559286147552728,35.16301396492577,39.82453753050232,74.25447038244629,4.986054080746323,261.1349545260267,52.37307950929237,0.2680779290191718,56,0,56,2,2.0
1.0120765264443456,1.0656791108465196,1.1073552752398848,34.22960686473942,37.378491247566224,70.24042839791869,4.988265846193671,261.24285859387015,52.37148433265817,0.2557047790434656,57,0,57,0,
0.9884985549101531,1.0114297812924384,1.0398772500575184,34.656829900855065,35.413305523483274,65.11593941851807,4.989230367541477,261.2770853023911,52.368213489614604,0.18607691367427223,58,0,58,2,2.0
0.990567031295985,0.9870670242433548,1.0163255959832669,35.2069988747673,33.94974639313507,61.95965509829712,4.988321850659028,261.2160500109568,52.365516394199254,0.11364542572021898,59,0,59,3,3.0
1.4650193102956712,1.4334366350584031,1.0423124119739533,92.89560130715084,83.86424695157623,63.012027527877805,5.053341391200959,265.50898244656656,52.541411319054006,0.38513876693141863,0,1,60,3,3.0
1.4591195168515445,1.4359445043268204,1.0690850863962769,91.79474071186733,82.3194324879074,66.59372553120423,5.067558658946202,266.1259306677694,52.51583818679744,0.42104227270878036,1,1,61,1,1.0
1.4565558423316478,1.4362199869437218,1.1053909230495096,89.29963549633788,77.74599519711305,70.76706441571045,5.089520041001678,267.09162009068297,52.478873945492445,0.4511023434913432,2,1,62,0,
1.4742767842663824,1.440738021549225,1.1381965450726748,84.97259592138576,69.49835570066833,71.82353505041505,5.107282027433664,267.97224663904666,52.46864684242356,0.4070854859060577,3,1,63,1,1.0
1.485648912387967,1.4297398618097306,1.1525142156308292,79.49933545325851,59.610810214309694,61.70579961180115,5.11725176154536,268.5522955854092,52.479781089336875,0.3947982092702517,4,1,64,0,
1.4804974862255453,1.4188468283114433,1.1297437177687288,75.84470934210968,55.630543904052736,51.35979747966003,5.119450729326621,268.70587566139983,52.487250729659024,0.2805624610678762,5,1,65,1,1.0
1.4696302589590848,1.4200648564496041,1.118004626821339,72.68721724166203,55.64872593006897,48.3266592256012,5.1188310405045,268.68674034169004,52.48986982910633,0.19290562581678486,6,1,66,2,2.0
1.455210937384814,1.4208125094895363,1.112160355777383,69.5891281510973,56.13961714151764,47.41832371269226,5.1152816254265305,268.5133552097998,52.492405772984625,0.17706680538203726,7,1,67,4,4.0
1.4382917276976108,1.4064315588612557,1.0781239278036951,66.69148811495114,55.25684924014282,44.6181834133606,5.104472646202952,267.99118422711945,52.50130617065662,0.23823845510482577,8,1,68,2,2.0
1.4251249555400909,1.3823769992365837,1.0108363425105213,64.40641840854931,53.653401266220094,39.74545083978271,5.0889928710866865,267.2486572811012,52.51512169020897,0.27729522308675225,9,1,69,0,
1.418753502044469,1.3850003677339553,0.9599906554284096,62.98597264594936,54.75778316428375,34.43304416201782,5.078452642850951,266.75794476402376,52.52748160033345,0.27615617982013485,10,1,70,0,
1.4092985597321988,1.4233624691505433,0.9438673325875402,60.425055112223625,59.74130266201019,30.495435368988037,5.072487404126912,266.511800768157,52.540701185973404,0.25256316098895204,11,1,71,0,
1.396510732736051,1.4593258171505927,0.9362644314557313,57.39492394521332,64.65007383055878,28.273941641906738,5.070313444628924,266.44384486942766,52.54979928235603,0.1810715564633873,12,1,72,1,1.0
1.383488063954264,1.4714330886569023,0.9184006996275187,55.15529705998611,66.50762383990478,26.417821226928712,5.072220179466218,266.55747039786434,52.55242947494543,0.16489164349006152,13,1,73,1,1.0
1.3538036669533848,1.4629038994817734,0.8460311906245948,52.76803602146339,66.34983486219025,23.378419049591063,5.0828497565450075,267.14326631857966,52.55766483605951,0.40893785964654306,14,1,74,1,1.0
1.2471049996242523,1.4105679872059822,0.4835676548572778,48.1607473774271,65.13283715957641,13.089325326812741,5.125858720333382,269.5694717752218,52.58970372227556,0.8421970768195663,15,1,75,0,
1.146821088675469,1.361551630489826,0.1203929083926677,42.585144284493445,62.51894775534058,3.254999097824097,5.167078828704208,271.9039552660551,52.622190289869366,0.6452347965189518,16,1,76,0,
1.1218768302721083,1.3474716959867477,0.029988624327719093,37.93107869287395,58.15556689431,0.81463456213379,5.1772858479825405,272.47740890555764,52.6293369391706,0.34693928320310397,17,1,77,2,2.0
1.1158270040116012,1.3376893700995445,0.007210485358953522,34.20313064477539,53.929702286895754,0.19583890716553043,5.169923315459326,272.0933566605425,52.63003271136183,0.3139907048431539,18,1,78,1,1.0
1.1207791650322676,1.3330492534074783,0.001048226722240364,33.111897765842436,53.54477892991638,0.028412234420777338,5.130293287747458,270.00695621130654,52.629927025535224,0.4162544672095977,19,1,79,0,
1.1407408964916468,1.3388359842066764,6.840173679589778e-05,34.74459341233063,57.09800253868866,0.0018571979675314765,5.0814031506379695,267.4437546224222,52.63189248953259,0.41293534013569594,20,1,80,0,
1.1636624969141782,1.3564740529875756,2.570663988565869e-06,37.294549103297236,62.21744090273285,5.798596191652905e-05,5.05832484933944,266.2403598796339,52.63410802219045,0.3728316887782688,21,1,81,1,1.0
1.2006196223890782,1.3843147531399727,2.1955424545083702e-07,41.992668374160765,69.20208733876038,-8.651519777913563e-06,5.045886222360834,265.58759671837424,52.63448054538071,0.41109470715427887,22,1,82,1,1.0
1.2632673970688284,1.4045751930155754,2.1955424545083702e-07,49.93989434348774,76.7154689706192,-8.651519777913563e-06,5.0351061259432885,265.0105775309658,52.63256229173225,0.3840192676345017,23,1,83,1,1.0
1.3086993103489877,1.4063471785955428,2.1955424545083702e-07,57.137437548357966,82.03249004890442,-8.651519777913563e-06,5.030728032633692,264.76988710121634,52.63048684224081,0.3873317915035556,24,1,84,1,1.0
1.334987215939045,1.3954886552295684,2.1955424545083702e-07,66.36988112720108,88.9202126614914,-8.651519777913563e-06,5.039092187995389,265.20556643880843,52.6294330797354,0.4753939419702743,25,1,85,0,
1.3579968595711887,1.38495408825016,2.1955424545083702e-07,76.28127126308536,95.1681346790161,-8.651519777913563e-06,5.045585770732224,265.5272247846899,52.625327241267684,0.4984698237846765,26,1,86,2,2.0
1.3893851621980966,1.3907376273608207,2.1955424545083702e-07,83.04973465797234,94.43340699463653,-8.651519777913563e-06,5.0375776018253715,265.02962993095684,52.61033352683312,0.5000377912749371,27,1,87,0,
1.430046211597383,1.4154564571623802,2.1955424545083702e-07,92.18888566537856,93.32247111045075,-8.651519777913563e-06,5.0364145405385345,264.80887212590505,52.578924455909196,0.5484892290388526,28,1,88,0,
1.4519280037463904,1.4416566294064521,2.1955424545083702e-07,98.306763004817,94.78812093888092,-8.651519777913563e-06,5.049239328285605,265.32907854909513,52.54854635925305,0.5130364552654993,29,1,89,1,1.0
1.4658027151812016,1.456969154126644,2.1955424545083702e-07,96.87767980526256,89.74108180504608,-8.651519777913563e-06,5.071451615042269,266.34489613120843,52.51874613790589,0.630348007144027,30,1,90,0,
1.4841796688675584,1.4596074836640358,2.1955424545083702e-07,87.82677369514943,72.32937232256317,-8.651519777913563e-06,5.10226980389893,267.8020188349085,52.48695955617744,0.6190894161958207,31,1,91,0,
1.4778524166567624,1.4548396994304658,2.1955424545083702e-07,81.18843576368046,64.30405155249787,-8.651519777913563e-06,5.115954735698834,268.45968701645376,52.47500605062294,0.4325313625857331,32,1,92,0,
1.4420146977040766,1.4466643887219428,2.1955424545083702e-07,75.96541339738465,66.4066830572281,-8.651519777913563e-06,5.117231332243532,268.4777507582598,52.465407644932625,0.3923242125810079,33,1,93,0,
1.390144130600959,1.4302942182126046,2.1955424545083702e-07,69.42161964047813,70.27447450887298,-8.651519777913563e-06,5.104206947869405,267.70509844057847,52.44785313454175,0.370216487383255,34,1,94,0,
1.364973295692861,1.4246533076834678,2.1955424545083702e-07,64.38599389600563,70.80043776792145,-8.651519777913563e-06,5.087215639237419,266.73609860735513,52.43255818540371,0.32018561430295567,35,1,95,0,
1.3564284326799512,1.4454168374648093,2.1955424545083702e-07,59.48847086564159,72.43045405117797,-8.651519777913563e-06,5.072076587304518,265.8742438076267,52.41912980791104,0.3330468411301427,36,1,96,1,1.0
1.346296276373744,1.4825365741181373,2.1955424545083702e-07,54.063225194342614,78.74894300171661,-8.651519777913563e-06,5.053419468705073,264.81755956105326,52.40355753022069,0.3580834325049432,37,1,97,0,
1.337503275253743,1.4974014645209313,2.1955424545083702e-07,51.10158835222626,81.6889813067398,-8.651519777913563e-06,5.042487444031402,264.2030606607733,52.39533983375078,0.30714513236961294,38,1,98,1,1.0
1.3196921339491605,1.4751801310000419,2.1955424545083702e-07,50.00526653750801,77.74735767451477,-8.651519777913563e-06,5.040101442469612,264.0804351536331,52.39582518021566,0.3274392930370491,39,1,99,1,1.0
1.2662182820309997,1.4113078605051042,1.3951091171193752e-06,50.61677781845379,72.57515854763794,5.798596191652905e-05,5.042653344051421,264.28488328785227,52.40982790728998,0.37214561932897183,40,1,100,0,
1.2076445721160471,1.3450059171109199,0.00013952280652529403,51.79306469440365,69.33885188070678,0.00568885316467771,5.047753272692278,264.64981934847737,52.42917735686606,0.34483376780857844,41,1,101,0,
1.1764763775131701,1.3154712282671928,0.0046060435410142375,50.24990680997563,67.43955838269042,0.1889086090698271,5.049666817296847,264.7849529762678,52.43609870359147,0.2879833120784392,42,1,102,1,1.0
1.1637537743641435,1.3165697675657273,0.07859781826668988,46.79165860461712,66.48876057518768,3.2794550536041243,5.047668033191547,264.66641604910564,52.4333758961646,0.48091315651068933,43,1,103,0,
1.218164477904588,1.3596461924328804,0.5175793961786628,44.53234991639328,61.284167373535155,22.511465412811276,5.036660044389814,263.9167580072756,52.39907736270237,0.6955037413688103,44,1,104,0,
1.288293409881115,1.3934146561217309,0.9269175946719647,46.19716087385082,56.55115578981018,43.67189785462952,5.029490885775283,263.3795976908226,52.367047935754776,0.4740460295479182,45,1,105,0,
1.3076059574296177,1.381480932679653,1.0336109548146726,47.88381299354362,54.04142543383789,52.891026852661135,5.034584239468425,263.6174050657358,52.36135741184151,0.3684699189331987,46,1,106,0,
1.2993543322087229,1.335549941376686,1.0608285767558814,47.20014885549068,48.12561902848053,54.29314610488892,5.039799229694292,263.8807580924616,52.3594486174615,0.3531357439126183,47,1,107,1,1.0
1.281339793121934,1.2810468725838662,1.0478151843277217,45.180859135886195,42.21721228487396,50.82463186421204,5.037681626891002,263.7708001669693,52.35960056771016,0.2897015962777634,48,1,108,0,
1.2551048931376636,1.2429562641735077,1.0387875106915831,42.80949758322239,39.025632462303165,48.64185451399231,5.0355758824755545,263.6664425117121,52.36074083952522,0.2476986016019213,49,1,109,1,1.0
1.2075549117862583,1.2308978653979301,1.0267568821360469,40.04979521461868,39.00286969329834,46.75934565626526,5.035303374374732,263.64628026317786,52.35956427851665,0.25490620420999316,50,1,110,1,1.0
1.1514158661371172,1.2318218592295647,1.0137152763909698,37.43538883962536,40.23755611114502,44.661731007644654,5.0355156512580965,263.64444965092565,52.35699883891946,0.24589722707284664,51,1,111,0,
1.1066275666872263,1.2258627772493362,1.02441811571908,35.49948889749718,40.77991608099365,44.31281715351868,5.038595779442922,263.79745566732504,52.35536135355729,0.2285749275374512,52,1,112,0,
1.086652718586415,1.212791216843605,1.0521864851176144,35.14016876941395,41.80515683480835,50.846622233169555,5.036796239735335,263.7105940727224,52.35684491082376,0.2838518091290666,53,1,113,0,
1.0766213627712131,1.2016294830665588,1.094950232457757,35.29925990516663,43.33399742549133,62.914237023498536,5.020026013720259,262.8631226549759,52.36297830048722,0.36352313028480554,54,1,114,0,
1.0455615152201652,1.172161021759987,1.1363838394607306,33.52102069521904,41.32128942927551,68.14148099966431,5.002174913264781,261.95814322306154,52.36890986375928,0.33496304827576273,55,1,115,1,1.0
1.0236058745830954,1.1344743614301682,1.1431885388347507,31.923383690127373,38.24063405999756,68.01413677215577,4.99700066423279,261.69602123523714,52.370648649287226,0.29356256459481295,56,1,116,2,2.0
1.004100710053563,1.082070625772953,1.1116713249508143,31.460579365156175,35.93980907529449,65.71937513395692,4.995850635431602,261.6309611482239,52.369663509474755,0.2944906388064517,57,1,117,2,2.0
0.9850291134113669,1.0153547602715491,1.0587531346301438,32.44330788081837,34.00931954297638,62.83400549554443,4.992641943536997,261.45307283776185,52.36768058882743,0.2577984872528483,58,1,118,1,1.0
0.9816504103224873,0.9812575526633263,1.033471063784957,33.33274382504368,32.7853215254364,61.11842352944946,4.9893740771129576,261.27419586911486,52.366126087047576,0.1970103330415066,59,1,119,4,4.0
1.4607799399128258,1.4202192543826104,1.0572396077330113,86.89757528239632,75.85062469437409,65.34260681248475,5.0442798217423706,265.1154518398552,52.55772460143745,0.34108062371947084,0,2,120,2,2.0
1.4548846384691894,1.4289790430545808,1.0524310005308986,84.96157906310464,76.22826584455109,65.16058653125,5.055983111264944,265.64123301952077,52.54014059532768,0.3994026714648454,1,2,121,1,1.0
1.4475477642281651,1.440498644908905,1.063671656212747,80.90531213357161,74.70788201015472,67.72373062695313,5.080219542639524,266.7457172947292,52.50692351422942,0.46645749601151054,2,2,122,0,
1.4587540476916432,1.44682437210989,1.1406511036444902,78.5684178054428,69.0278546682663,76.10865831045533,5.1063535508885085,267.9861962871151,52.481026531018436,0.36729886578671544,3,2,123,0,
1.4724683048689364,1.442966817551136,1.2131751981130243,77.41255544203662,62.5531976183014,77.79442000349425,5.120755034579545,268.71002802577686,52.474709631547036,0.3733827962752313,4,2,124,2,2.0
1.469687397205323,1.4340237062687873,1.18777439622581,74.45706658450413,58.799149538711546,65.97156468341065,5.124572965825796,268.93694102533533,52.479881873542546,0.40629421782273206,5,2,125,0,
1.457741011741042,1.4301761257367134,1.1386132792746424,70.67356661306286,57.71677869798279,55.85949343074036,5.123445244882927,268.90531034185506,52.485262305437324,0.30741768619132576,6,2,126,1,1.0
1.4451348412447274,1.4297330794715881,1.11293093199569,68.006386598588,58.037219288276674,51.72950222807312,5.117481884715378,268.6130119548483,52.4893092384606,0.2234038597025994,7,2,127,0,
1.4300587891987562,1.4284659791221619,1.0812832315210104,65.58658387880038,59.1377251730423,47.07397452606201,5.107122937180922,268.1011293957319,52.49555484944523,0.21631931429430495,8,2,128,1,1.0
1.4161513760003746,1.4244197159786225,1.0362106944131255,63.30163795732307,59.8118930860138,41.67587204684448,5.097751758130833,267.64414606886294,52.50242012850672,0.23441094993095696,9,2,129,1,1.0
1.4063661818120479,1.4258444059495925,0.9994769557866454,61.438207211553575,60.064374243148805,37.02447586869812,5.090857103583396,267.3273098235483,52.511303413502155,0.25344371652505543,10,2,130,2,2.0
1.3973013248223662,1.4434014856338502,0.97911928429842,58.75749337866593,61.94130431898498,32.829079977752684,5.082496235695555,266.980520424448,52.52946176919359,0.24523462391381406,11,2,131,1,1.0
1.3868281358389258,1.4644678268651963,0.9702508983473778,55.80287101560497,65.0618004067688,30.011147470809938,5.075525969249398,266.7009278897285,52.546492408099,0.1860170437883442,12,2,132,2,2.0
1.3754337273949087,1.4718986762223243,0.9626603405417203,53.662574655354504,66.455097986969,28.504474009811403,5.07394539878267,266.64907755175494,52.55262803358954,0.14350023287856886,13,2,133,1,1.0
1.3604886620832384,1.4685166832556724,0.9429374686841369,51.8407769058609,65.99540280982208,26.835138456008913,5.078078223060548,266.8701223866024,52.55336276076812,0.20131136990044066,14,2,134,3,3.0
1.323709958867818,1.4514985999732017,0.8431240434272289,49.277191119318005,64.65594657798005,23.402675092926025,5.092335527540982,267.65308864160727,52.559833760321915,0.5362158478644063,15,2,135,0,
1.2450508976399899,1.4158091387457847,0.5605982389259339,44.52987421790314,62.67351846746826,15.40541095915222,5.122808649052397,269.3761859108334,52.58333178706044,0.8042917645381612,16,2,136,0,
1.1818471929795444,1.3871874723043442,0.27875425625014305,39.56667640814781,59.960943415565495,7.6057269585876455,5.1466589196585115,270.7497191596012,52.60660442522979,0.7141024439290029,17,2,137,0,
1.1611038534348308,1.3793867860379219,0.08578280964165919,35.689141155722616,57.70982536503601,2.3279717713012715,5.140551028051019,270.5007814070568,52.6208773434084,0.5138255500662677,18,2,138,0,
1.1790262166715562,1.3958311633057594,0.011797500467777278,35.05378064598847,59.17575708534241,0.3184518734741175,5.105061338842988,268.65789703644754,52.62578635976094,0.3769575622728128,19,2,139,1,1.0
1.1999831957595943,1.4064718539290428,0.0009124501345754155,36.50326085032558,62.064420595924375,0.024480623001103652,5.078260677859634,267.25903500282385,52.628078340506555,0.3082034572466287,20,2,140,2,2.0
1.224063732308656,1.4122653670663834,7.66306208968004e-05,39.099429579774856,65.51026689084625,0.0020904291534478148,5.060296276965857,266.32303083922005,52.629936914770425,0.31025794194209777,21,2,141,1,1.0
