ac_14d,ac_180d,ac_1d,ac_30d,ac_3d,ac_7d,ac_90d,forest_area,ghg,glg,gvg,gwaanvulling_gem,kd_waarde_laag1,maaiveld_m,overlandflow,paved_area,starting_heads_laag1,water_area,U_matrix,X,Y,XY,hits
0.7321364522562027,-0.5036919910376668,0.9849388674779236,0.5714007981903851,0.9410586303598881,0.8551678735210001,0.051641111370503895,0.015994761649519212,-2.097988416044235,-2.3477430194649695,-2.245025281062603,0.5522772220895067,12.135705207752228,-1.7879719384136203,-1.3969800236105918,0.0011931228566169766,-2.014102636575699,0.08699169486016034,0.288675982752978,14,0,14,5.0
0.7458659675335289,-0.5132181226376593,0.9861177999068796,0.5859876108750701,0.9449526162197962,0.8635906754916907,0.05045635615271332,0.012813157944381232,-2.014562294641733,-2.284280253800392,-2.167148307047844,0.5791003613622486,12.30904217105484,-1.6414805859470372,-1.299711219084263,0.0008643273715972927,-1.9612969396114353,0.06662997899770737,0.2413081472226587,15,0,15,8.0
0.7633694614411592,-0.5354736931504309,0.986003824801743,0.6115907230392098,0.946739983244095,0.8715991858358085,0.04656169131273033,0.012641639279574152,-2.0667305528452395,-2.3771243242337703,-2.22446099044466,0.5943976136324927,12.24315122793579,-1.7391807364215852,-1.4161733355641362,0.0004787803317308492,-2.034919868946075,0.041225158683806655,0.23495322780082584,16,0,16,5.0
0.7816404108399749,-0.5451368875403404,0.9862760060182214,0.6379463971026241,0.9498251222779938,0.8814820492870807,0.04644006087166069,0.012562767704576261,-2.2500012876193525,-2.594232102883577,-2.414243748736858,0.6191916326748952,11.830230525459289,-1.9494612501049042,-1.705752614641189,9.82823625803042e-05,-2.2323948636054993,0.018127359343655405,0.21625181469516955,17,0,17,7.0
0.7897749942439795,-0.5244345168461204,0.9875683680677414,0.6469523076087237,0.9540935952529125,0.8889926675341427,0.052574510847449296,0.01139076851308346,-2.476451019877672,-2.8289734604723455,-2.6406251730427743,0.6427229315934331,11.40997657408905,-2.0926924966163636,-1.9494795598030086,6.591238379483055e-06,-2.4381332573890684,0.0071331481440737796,0.1547682499771163,18,0,18,5.0
0.7874228440994621,-0.507453989839822,0.9881414541597664,0.6431076131388545,0.9553324221249819,0.8896551412362754,0.05596418104046584,0.008934405146539204,-2.6086307895259857,-2.9572791963784697,-2.769371134943009,0.6530471042169258,11.194434752174379,-2.1644001093177803,-2.068479573738575,5.323535204049268e-07,-2.5581089787483213,0.004388719057030976,0.10995974278896892,19,0,19,20.0
0.7736861435500383,-0.5009667972850204,0.987226177802682,0.6288040116406978,0.9517267727944627,0.8814911078236997,0.05353904439634086,0.0050794218644499844,-2.6423732451143263,-2.991824278116703,-2.8030542124934197,0.6566979399158805,11.168149541477204,-2.188361520130157,-2.111779211962223,3.3039069176343805e-07,-2.6015539376735686,0.005616505467072132,0.13015589229672267,20,0,20,9.0
0.7544231133680344,-0.49614845127776264,0.9854023579266667,0.6098963813319802,0.9451857689709552,0.8684028320772648,0.04925001464504003,0.0028310417607426697,-2.6181791517159936,-2.9743692198469636,-2.7830180490107534,0.656730665669702,11.234953272960663,-2.1888030694694525,-2.1256303607583042,3.1578702926610136e-06,-2.5960810461044312,0.007726570060290393,0.13859920512005383,21,0,21,13.0
0.7406903476104736,-0.4908784940857589,0.9840198818257451,0.5957873336054385,0.9401781116052903,0.8585744289847016,0.047518752684354765,0.005245538366585978,-2.5790447760906217,-2.9362057639474872,-2.7474946934013365,0.6530889684831351,11.29382038697052,-2.1827759209880826,-2.1210799032211307,1.3457974553099383e-05,-2.57308984041214,0.0065589702211692955,0.12491383157029477,22,0,22,12.0
0.7276394983905554,-0.4845709287419617,0.9827589552728832,0.5822941675968468,0.9356081631061658,0.8494010781425834,0.04628418295145034,0.00814676982909443,-2.5501296844201087,-2.9015807475812436,-2.7204322611756324,0.647214510432072,11.310792062152863,-2.1825109913845058,-2.1138287676334375,2.4565930128103708e-05,-2.556056931972504,0.004714197821468112,0.13947450283491258,23,0,23,9.0
0.7110670104532838,-0.474348775161922,0.9810774601145089,0.566215981221944,0.9296764994893335,0.837702360085696,0.044515975225389,0.008879303087294094,-2.540706779145479,-2.88147985312438,-2.71017461661005,0.6391191468839348,11.303752762054442,-2.1749310610599517,-2.0868737809538844,7.949981951713148e-05,-2.544223155498505,0.003937074316032227,0.16309739035522053,24,0,24,10.0
0.6934268252978921,-0.46421308892786506,0.979470774268955,0.5472461675874889,0.9237391680708155,0.8254169107894898,0.04399250769573451,0.015294371259212486,-2.463880782421589,-2.7923660653314593,-2.62993195970583,0.6287098873005063,11.488754851234436,-2.0862973903522484,-1.949686735105514,0.0008273681739568717,-2.4622816150188447,0.006859412157572811,0.18533163210851855,25,0,25,14.0
0.680326363484919,-0.455008465942502,0.979283906839639,0.5287846975103021,0.921483898254633,0.817795079906106,0.04667066056454183,0.030251879262924206,-2.240270194704771,-2.560070707359791,-2.4056249316735268,0.6266276649035886,12.173949493122102,-1.8413552535343172,-1.6459899389863013,0.00406523624265194,-2.2484132511615753,0.019192553646937012,0.22709525981338363,26,0,26,8.0
0.6790930628527403,-0.4496201850138903,0.9808806181101501,0.5220929097138345,0.9247181004728637,0.8195566924310028,0.04937019216275215,0.03852286042049527,-2.019073288946867,-2.324402108086109,-2.1844975556721686,0.6433806574985385,12.911683614425659,-1.5599705779132842,-1.3460370965480806,0.007755904973149305,-2.032465234518051,0.04478853750664741,0.2545560294525865,27,0,27,8.0
0.6953535046874881,-0.45798262140339613,0.9824566321374476,0.5386203347027302,0.9304043482767083,0.8308390452204049,0.051395982444047916,0.0319179062306881,-2.0048584749696254,-2.2908615381731985,-2.1693697077817915,0.6684713077133149,12.930527279304505,-1.5190904682502744,-1.3446608606100083,0.007306537679433817,-2.0161385798454288,0.07109851279169321,0.24299748467048304,28,0,28,8.0
0.7196068774191737,-0.4785056325873732,0.9839345680385828,0.5638047868520022,0.9369488043066971,0.8461978486273288,0.05535976492375136,0.02009959495514632,-2.0662232705352306,-2.346541335557222,-2.233068918288708,0.687686511929743,12.728924818683625,-1.5967001237869267,-1.4741454246759416,0.005394353617906578,-2.096248921632767,0.08513082034360617,0.20265959228973973,29,0,29,10.0
0.7376169330096841,-0.49675184879431133,0.9854768087781965,0.5808177753679454,0.9427122372644059,0.8582697129095197,0.057955931403100486,0.011896140830963853,-2.063411399236202,-2.343527800081253,-2.232916469218731,0.7026188411715254,12.490269338863373,-1.59439670806694,-1.4985921103715896,0.0027248089489936844,-2.1110526447296145,0.09149066558234394,0.14687075200035957,30,0,30,12.0
0.7434130525017381,-0.5008958565832078,0.9861285693308711,0.5858035236038268,0.944927883994259,0.862432165055424,0.05954273126995564,0.009699351380765442,-2.003955730643749,-2.286081447418213,-2.1745910884284974,0.7151313170316815,12.33334709513092,-1.5304088496475217,-1.4370758437633508,0.0016233036816120094,-2.0572324268817903,0.10031207284316421,0.13815354123126322,31,0,31,14.0
0.7381423132623434,-0.48917270483312014,0.9857357425121963,0.5788067707180977,0.9435690027773939,0.859189318084836,0.06154984110808372,0.011805384498089572,-1.9022947193233968,-2.1761846563427447,-2.071655298536301,0.7264145394822583,12.519385740589142,-1.427947325464248,-1.3076430735230442,0.0020516668411493383,-1.946366688966751,0.11937972833901643,0.1761352157980628,32,0,32,7.0
0.7295317911208272,-0.47170228543317316,0.985275244435966,0.5673190682709217,0.9417737008307353,0.8543006550634802,0.06354844096654652,0.01596018780842423,-1.8108993564701081,-2.066583623390913,-1.9779263435487748,0.7377942102865502,12.990044174861907,-1.3255520336818694,-1.178602456533909,0.0018351626888513523,-1.8364602599143982,0.14283108696445823,0.19650705778930802,33,0,33,18.0
0.7185696320685149,-0.4531193016681969,0.9850873016227781,0.5528301481485367,0.9402064506137184,0.8487142664444745,0.06597710613882542,0.025113342130184166,-1.7019182068698404,-1.9407372095398903,-1.864011498313427,0.7510581435504928,13.978748683410645,-1.1621125457420347,-1.0053891054034239,0.002920308967113497,-1.694806918859482,0.16560596031479535,0.20594634724371538,34,0,34,11.0
0.70279795981431,-0.43195487945953015,0.9847762507341802,0.5327040940612554,0.9376410489943922,0.8405010113449692,0.06771355711150169,0.0497169517993927,-1.5609155432813169,-1.7846088941111566,-1.7180360692009926,0.7577150558514149,15.006966098445893,-0.946136045581818,-0.764222255051136,0.005939855218052861,-1.517100128173828,0.18564671386022122,0.1976668271439627,35,0,35,12.0
0.690240157122612,-0.42161199283602835,0.9838284634965658,0.5180752101495862,0.9341108329517618,0.8328224281839728,0.06576145080047846,0.07170159300565719,-1.5543208732511995,-1.7814941081063749,-1.7130814744267466,0.7451680018362775,14.63374395432663,-0.9505515389747621,-0.7576000444889068,0.007566059914231302,-1.5266057977676393,0.19578820015206932,0.22267722735461729,36,0,36,14.0
0.6799753116195798,-0.42375975604599714,0.9816284307034314,0.512562237610668,0.927731258425355,0.8233859432239234,0.0626478360453844,0.0690515621073544,-1.7128929596412181,-1.954507281458378,-1.8734769521760941,0.7125222717449442,13.835085077445985,-1.1939188164825438,-1.0285261472225193,0.009341919066429144,-1.727232478618622,0.20557779628049583,0.3142607820024798,37,0,37,7.0
0.6671280451090932,-0.4327408488954604,0.9783180874405801,0.5098774776525795,0.9182468621355593,0.8100064846377373,0.05818175720494985,0.062366115693748,-1.8767587823953629,-2.1240619499051574,-2.038040278606415,0.6593723132168502,13.45282787561798,-1.4664209912281034,-1.2938067229628558,0.012996840376257895,-1.9126137402057646,0.2229685733999312,0.36187931200167955,38,0,38,8.0
0.6486944006206393,-0.43486398363536594,0.9749465875644981,0.4982426285237074,0.9083660288805887,0.7941885334771276,0.05387114116376637,0.07595309502780437,-1.7981382063167093,-2.038118902356625,-1.960223195297718,0.6159742588473112,13.353581479724884,-1.4748840202312463,-1.228916458570957,0.01245840747511387,-1.8401318593025207,0.24897535760667175,0.3463435397255876,39,0,39,9.0
0.6278441096166969,-0.42018059686398507,0.9723918807022274,0.47908626491203904,0.9002359280408397,0.7786916692410112,0.054628529353976246,0.07666374952718616,-1.5679056753273009,-1.809175469786167,-1.7278173104228975,0.624042453845106,13.818422822048188,-1.232929700609207,-0.9541798100948333,0.006963402833580962,-1.5977855951786042,0.2786614755143225,0.3321344339144437,40,0,40,7.0
0.6196079059358836,-0.40018388537722827,0.9728763956849277,0.4658455262653529,0.9002035700457618,0.7748876295560301,0.058739472213745106,0.04696319937780501,-1.489931475095272,-1.7299282795772553,-1.6459848275032045,0.6727956764739379,14.502395255786896,-1.0410249985961912,-0.7827422472715377,0.0034841891846656703,-1.4797008855342866,0.2896164132581651,0.33852968543273276,41,0,41,14.0
0.6195081675160528,-0.388434498952508,0.9755403553144634,0.4576506669253111,0.9059499480729438,0.7793961614563764,0.060961822269260876,0.023377087047696116,-1.4934497233743667,-1.720144281108856,-1.6459004360537528,0.7169485225693509,17.51676279683304,-0.9222114305477143,-0.663009720659256,0.005608636179089549,-1.4504615194797517,0.2783950051171333,0.410217373148392,42,0,42,9.0
0.6149034345689416,-0.3810384623122215,0.9778970980326831,0.4488023696012795,0.9099129265370071,0.7797580663651527,0.06261151296144725,0.014152083962410689,-1.4577217757339476,-1.6680375615968706,-1.6095331659498218,0.7529262283733487,26.259913880832674,-0.7536794068946842,-0.5135993319630625,0.013991305344462392,-1.4039108843803407,0.24829425770051777,0.429200006677607,43,0,43,6.0
0.5988458911319972,-0.36456148043841125,0.9779940072633326,0.43202805833891034,0.907240918720521,0.769521810846746,0.06554309717589617,0.010943199335783721,-1.358119894220352,-1.558455180058241,-1.5105066057806014,0.7748822453456745,32.93098896465301,-0.5674927688255313,-0.3624575496673583,0.021432827728390696,-1.307414074897766,0.22557269806634636,0.39118333495859037,44,0,44,14.0
0.5697694900437593,-0.30092017529127,0.9763777364745736,0.3933873807705939,0.9007849834477678,0.7532750525731743,0.07454395737552642,0.016610338085889825,-1.1872503027989865,-1.3860042135899067,-1.3379669262247085,0.7956597647001967,28.08926553102493,-0.42526972663879414,-0.23372029651403414,0.021940158353924745,-1.14081640291214,0.23209867002286017,0.4764241323560418,45,0,45,
0.5431848386722207,-0.2406869685395062,0.9731441350984573,0.3589392548903823,0.8920793431095779,0.7375246584507227,0.08206740208107233,0.02923438192382455,-1.070477187824011,-1.2689319574067595,-1.2190158170704843,0.8368550671040267,18.458574737033842,-0.43432884724998466,-0.2381523681640627,0.02485791533923149,-1.0362816433906554,0.2665608328829333,0.506794581474812,46,0,46,6.0
0.5296546291566491,-0.26402431782972813,0.9683062635941804,0.3561726099587977,0.8797928371918761,0.7214296033807694,0.07480465333795547,0.03924648011028767,-1.1740636900629997,-1.3765106442699433,-1.326563191329479,0.8619994369524344,15.54710474533844,-0.6611453836898802,-0.4566927158355716,0.026506739872217175,-1.1702605135440827,0.2969146977217868,0.4918310694753589,47,0,47,7.0
0.5109356267191768,-0.3058153514170945,0.9629707698921859,0.3498964037947357,0.8644801889032758,0.699476076176256,0.06046907369059325,0.04662124248072505,-1.4153773394694327,-1.6234633485310077,-1.5729072768878936,0.8205757952323184,15.550229885162354,-0.9597284060764313,-0.7768007555603984,0.015346677887439729,-1.450707673072815,0.30452530434217306,0.48550231667161814,48,0,48,5.0
0.48775542569863795,-0.3095516509461403,0.9600587238790095,0.3291483112245798,0.8538687760110274,0.6802735064900219,0.04997460827946665,0.04013216468021273,-1.5888460708985326,-1.7989704822769164,-1.746865277255535,0.7616242397654429,16.339544284549714,-1.1044314837188725,-0.9594331838369365,0.01331472986853123,-1.6375129446983339,0.2957147954653203,0.4096793713608682,49,0,49,7.0
0.4517850981885791,-0.25210440601989625,0.9599073285321891,0.2788237356334925,0.8493300004211739,0.6627152249086201,0.052540263368308554,0.031138374157249932,-1.4726702399337293,-1.6773499457600116,-1.6231800800175664,0.736418370198533,17.31497468434143,-0.905969774017334,-0.7500529441833494,0.04987949410462379,-1.4716261274814606,0.2913018336112052,0.4121310399957401,50,0,50,5.0
0.4172788554073572,-0.1703145954437852,0.9616780649666488,0.22185518978685137,0.8503069233298972,0.651067038206607,0.06477076463115215,0.038689787247031926,-1.048143129562378,-1.2402860512156486,-1.1819924715046881,0.7053105035499856,17.279360467140197,-0.4339608894672393,-0.16893361977338817,0.09447490629577637,-0.9782423069477082,0.2927784173633531,0.4623584647256835,51,0,51,7.0
0.41210888105523585,-0.1557958446407616,0.9611183822098375,0.22028069977015258,0.8474020719150714,0.6457223924624323,0.06952203157061339,0.060936703450977805,-0.6114930629115105,-0.8038563047201635,-0.7345462842082977,0.6395403829076514,17.30793538424301,-0.14370843128204358,0.3080801151275634,0.06882683883595467,-0.558982924938202,0.3052931004018709,0.5585325538324375,52,0,52,5.0
0.4173640522050857,-0.19762328553169967,0.9546098317269981,0.24648799579888586,0.8327718784748912,0.6354610349750817,0.06741923635137081,0.0815464942574501,-0.37561497073006633,-0.5861943126494885,-0.5044162461638452,0.564871821067743,18.250907648635863,-0.13446533177947995,0.4488779305338859,0.02930533878862858,-0.37376729941368114,0.32704116925191135,0.6313746494015884,53,0,53,6.0
0.41066378597408537,-0.2282562836766243,0.9456911745494604,0.24853019472435117,0.8148428183517941,0.6202900597792567,0.06554662570405007,0.10455052355974913,-0.3460916857523918,-0.5713397942776679,-0.4866532072067261,0.5271547105747834,19.113925840702056,-0.20194878913497893,0.40494196816682804,0.020646384473681452,-0.3654486882686615,0.34190960867650805,0.648276425008222,54,0,54,12.0
0.3876411477059722,-0.2320402339412272,0.9347479747584462,0.22998478741869333,0.7929525316306092,0.5955023020029664,0.06540880554556847,0.1405491850592196,-0.47660233296132093,-0.7151208741664886,-0.6272357504687309,0.527490612651743,18.6367541199646,-0.29892038319969183,0.25996365112066266,0.019502668975114816,-0.4733007700443268,0.34061417373895647,0.776466030559351,55,0,55,6.0
0.35918815451115366,-0.21994872594323756,0.9198077133834361,0.21268920339271424,0.7634581160661019,0.5626048620338142,0.0677455214253664,0.17155894933193921,-0.7161023117432594,-1.0100796515226365,-0.8885987917246818,0.5279871796559542,16.59028260695648,-0.5608106554908754,-0.052323520934582035,0.012475978241205214,-0.7148924698829651,0.30717802991006526,1.0116007358312538,56,0,56,3.0
0.3396777456755042,-0.21826087264162303,0.8955061730633675,0.21419740557372569,0.7220428193180859,0.5276828936998248,0.0686367861249447,0.1689980541177094,-0.8858918827626703,-1.2858967499580383,-1.0926818172416686,0.5170887626729533,14.702837392215729,-0.9323597061958311,-0.37597573815584173,0.007209393558859814,-0.942066930770874,0.27314021673925215,1.59820808690063,57,0,57,4.0
0.3148095189457536,-0.21904496817222238,0.8494162021905184,0.21843469642028213,0.6539230566225797,0.47520820987319945,0.06830219863176346,0.1571200489446521,-0.8185869749863146,-1.3058004723324776,-1.0567065590319633,0.5470992668744922,14.299926419769287,-1.0875127848682404,-0.43378504667282103,0.00564983659613133,-0.9329431443214418,0.30595230535645035,1.9528234277101137,58,0,58,2.0
0.3005838777378798,-0.217530317263335,0.8181744616526365,0.21859990294575693,0.6110024432723298,0.44357634569481014,0.06660414634782075,0.14448574099764228,-0.748072006570816,-1.2527904915239811,-0.9931979098625183,0.5863649847369641,14.601208463981628,-1.0916707078132628,-0.40279754071235674,0.003711397366881364,-0.8895211904048921,0.34330862735357137,1.6634435360975743,59,0,59,12.0
0.839307693916142,-0.6303551417697072,0.9904183067660034,0.6781394003339112,0.9660482256191857,0.9187028122813702,0.09887398923856021,0.030754010283201932,-0.49263899953579915,-0.8550704208860398,-0.6785620855641366,0.5233530894214288,17.16405518442917,-1.2763192823505403,-0.08664802908897418,0.007083772679448125,-0.6568140249252319,0.7237802445565537,0.9013781857313867,0,1,60,4.0
0.8007865948114395,-0.5614085429300368,0.9866868182425201,0.64784421762079,0.9527904645944462,0.8911608228169382,0.09845367926728725,0.03967027977183461,-0.5684831595306397,-0.86380461123991,-0.729893865269184,0.5271444606216997,16.831614567913057,-1.1154628580455777,-0.050769706165790573,0.011767290675520903,-0.674079283952713,0.6295425074907393,0.9502689051829778,1,1,61,3.0
0.761406171379447,-0.49283672515654564,0.983960782468617,0.6147185648463667,0.9418594907380677,0.8661753051809669,0.09049124414730073,0.042824332447350025,-0.9870592483942509,-1.2324577866458892,-1.1363285304369928,0.5574413460425287,15.641880025344848,-1.1298352890396113,-0.38938293987512607,0.012436999415278434,-1.0245766949653625,0.49599871771764015,0.8936148671203291,2,1,62,2.0
0.7529850324810743,-0.4748212670060694,0.9848388100220263,0.604389770783484,0.9431811190402173,0.864973248285532,0.07710878222244978,0.039867998925596476,-1.5310949799606801,-1.7830368464269637,-1.688618843305111,0.605848540134728,14.0681091171875,-1.355459642263412,-0.9840352510094643,0.00864413749349116,-1.5622497582435608,0.4011608822481334,0.6485285659669678,3,1,63,3.0
0.7549346363102197,-0.47983958548220995,0.9856763470348716,0.6039957378283143,0.9455265069032014,0.868199833545804,0.07008369022852182,0.033083422826975586,-1.7940281286759379,-2.0539246428017615,-1.9566705875062942,0.6475514004563168,13.293600454490662,-1.4573471523056032,-1.2770107252240175,0.004499658287048347,-1.83764271736145,0.3481047017684206,0.4389663131483914,4,1,64,6.0
0.7587997994650006,-0.4921099175889194,0.9859075545673073,0.6079303210660816,0.9464823558947482,0.8703906897396445,0.0686697882412076,0.029035582337528468,-1.8904772233595848,-2.14505544770813,-2.0538595919213294,0.6736233293120936,13.289361403442381,-1.503283001903534,-1.3851340357780462,0.0019650247876644156,-1.9396009159088132,0.3085967834986374,0.3352951925098403,5,1,65,3.0
0.7623286234544515,-0.5022932545585335,0.985988738256991,0.6121680223636329,0.9470787116830163,0.872089219925195,0.06799251839613915,0.029384021829813714,-1.9440391442534923,-2.197436609442949,-2.1094490563664436,0.684287232308276,13.41051472008133,-1.5622519161663053,-1.464023431324959,0.0012137230651378672,-1.9999890637397768,0.27347777209132906,0.2820200244312995,6,1,66,7.0
0.7605653234661222,-0.507498695867002,0.9854644652415812,0.6116184284813702,0.9457232311471626,0.8701073649075627,0.06447540606862308,0.028904039676487456,-1.9946010084753039,-2.2550001995604037,-2.1629069561367036,0.6838816799477115,13.17071438705826,-1.6285063945274354,-1.5303047298908234,0.0018169860342740901,-2.054046233177185,0.24306489888522775,0.27315387581103556,7,1,67,5.0
0.7523233031364679,-0.508167680070132,0.9844159036254883,0.6047314712367952,0.9424678004353456,0.8642507481359243,0.05829653815019131,0.028384081519395116,-2.085625455230951,-2.3533144630372527,-2.2540333877153396,0.6677891301129013,12.88061786805725,-1.7289367917499545,-1.616016112184524,0.0027229912835359665,-2.1346718871593477,0.21306115690428765,0.2753122016881508,8,1,68,3.0
0.7431256416178346,-0.5076282630355954,0.9836591762557626,0.5951308172389865,0.9398507702952101,0.8586312904013097,0.05331570932024715,0.0286741776548326,-2.168563385593176,-2.4319008603212833,-2.332384042768955,0.6410525597210228,13.052562442329407,-1.817025884939194,-1.6564300944089894,0.0034619732735157033,-2.189488221883774,0.19005869387794286,0.27209814775153607,9,1,69,5.0
0.7345638766798377,-0.5016748657993376,0.9832386232355237,0.5829833148173988,0.9382441030937433,0.8539044805101454,0.053475530889570716,0.03504981003925205,-2.151446698616743,-2.4072117182166575,-2.306440477824688,0.6026363530303911,13.624741507911683,-1.8017409186439508,-1.520138341832161,0.0043629294520616535,-2.1151429352760314,0.17602049530766906,0.3203960672950168,10,1,70,5.0
0.7254079581705332,-0.4944857618477344,0.9826195450013876,0.5702837558075786,0.9360867316703125,0.8483825930374265,0.05609784998935462,0.04758039646297693,-2.0842045192980767,-2.3369891475100517,-2.225000006799221,0.550722810529694,13.884855249790192,-1.7419992930374146,-1.298778930222988,0.004010100390434257,-1.9626795406341553,0.16003806431103498,0.36546128666574823,11,1,71,3.0
0.7245474362978935,-0.49855856123405695,0.9825462474600971,0.5698646853417159,0.9356064112401903,0.8476269146332145,0.05405898339784146,0.04093573637753725,-2.1280244379804136,-2.3756641850287914,-2.2624725326604844,0.5298734180101752,13.039798876216889,-1.8290139495010376,-1.3387415662527085,0.002710267625331872,-1.9778835508823396,0.13331944871902465,0.362853743746914,12,1,72,2.0
0.7329879069997668,-0.5080059888101518,0.983693682051301,0.5790124066665768,0.9387896547687202,0.8536525877087414,0.05082000211304427,0.02538966275081038,-2.1895010538401602,-2.450698820341587,-2.3369493479537966,0.5566816145802289,12.178559847911835,-1.912312232358933,-1.527174902999401,0.00211871850025655,-2.1033988783359527,0.10996696101840586,0.34343270536291143,13,1,73,3.0
