Chloride_Lekhaven,Chloride_Lekhaven_T_12h,Chloride_Lekhaven_T_24h,Debiet_Lobith_T_30h,Waterstand_Hoek_van_Holland,delH_HvH_Spuihaven,delH_HvH_Spuihaven_T_12h,delH_HvH_Spuihaven_T_24h,U_matrix,X,Y,XY,Hits
181.37515107910167,172.7111532094725,175.2689857260741,2956.5627847543337,-0.2788813061718941,-0.2354748957038522,-0.23424327657335997,-0.23383491812556984,0.13213805135313955,28,5,328,56
181.6763613330079,172.6984084660644,174.02683137451186,2991.5337770611573,-0.24536738208723063,-0.224340194640398,-0.22208688407731056,-0.22270422940194606,0.13812099472573458,29,5,329,35
181.61380228027338,172.80036641333004,172.6189791943359,3024.0728687176515,-0.21337858401465415,-0.2127434429141879,-0.20910932566699386,-0.21045655369904637,0.14287992422666163,30,5,330,49
180.85961814453117,172.63584336206054,171.374507390625,3053.3811356967162,-0.18383454217576983,-0.20040354879766703,-0.19562985287374257,-0.1972087812064588,0.14658491900105,31,5,331,42
179.4149674267578,172.05421961743173,170.46954232666008,3079.126362102661,-0.15624630532383915,-0.18710224898201228,-0.18201869290840628,-0.1832482397645116,0.14935074379177773,32,5,332,38
177.92050116699215,171.51894039428703,170.00605189697262,3101.4440438446045,-0.12901908863902092,-0.17302933764880896,-0.16868332443994283,-0.1689618424309194,0.15106234642516989,33,5,333,49
177.30649564941405,171.82713146215815,170.15089265624988,3121.4613061517334,-0.10005910911130905,-0.15881375344806908,-0.1559599908928573,-0.1548050691343844,0.1518872572032128,34,5,334,36
178.3352445166015,173.58011298730457,171.24588879638668,3141.1774664385985,-0.06669187040066718,-0.14518620397889614,-0.14396044664147495,-0.1412464601599872,0.15256996907592937,35,5,335,55
181.36820007324218,176.89258766040052,173.64097559179686,3162.292747446289,-0.026011126672029483,-0.13259368726205825,-0.1325000682311356,-0.12862427873793245,0.15370105654407315,36,5,336,56
186.04738551757805,181.24317961474617,177.16813776171875,3185.149401804504,0.02324702755761146,-0.12102180511826277,-0.12119457746240497,-0.1169284030920267,0.15470494001615237,37,5,337,55
191.17606934082028,185.5381581433105,180.84593432128895,3208.875237327881,0.07927950084137916,-0.11005137419128418,-0.10970119556725025,-0.10573633069342375,0.15451279562084033,38,5,338,54
195.29338181152343,188.66988918261723,183.37195716308588,3232.5107422451783,0.13880697084498406,-0.09904625674146414,-0.09784935007959604,-0.09447209982582927,0.15334115120295427,39,5,339,52
197.4898996630859,190.08803154003908,183.9119235136718,3255.7146676000975,0.20001562938189507,-0.08731861247622967,-0.08547042913642526,-0.08269884156838059,0.15270255962298956,40,5,340,45
197.60343275878904,189.85862615869132,182.39283363037111,3278.2421170828247,0.2630622087695599,-0.07425684600698948,-0.07220792974829673,-0.07011094358181955,0.15353076851167163,41,5,341,37
196.01744492187504,188.4161529274902,179.3662411245116,3299.1556597369386,0.32800900005722045,-0.0595127831799388,-0.0576779004829526,-0.05637863186758756,0.1549999525943784,42,5,342,31
193.5567888476562,186.35845617358382,175.79852354199215,3317.105354838257,0.39286268966913224,-0.04310311279380322,-0.041811066698998214,-0.041185519292414194,0.15543280416520724,43,5,343,20
191.2142998730469,184.1304433032226,172.65605842871082,3331.609439154358,0.45369827170681953,-0.025215665642082705,-0.024880278988718987,-0.02443202063891292,0.15426011835274303,44,5,344,38
189.52404694824213,181.69967315136728,170.33860628027332,3343.862284032288,0.5069048747029304,-0.005924068777978422,-0.007102837524414055,-0.006228495918482541,0.15279459377382906,45,5,345,37
188.17902731445315,178.65831392895507,168.43250188818365,3356.1271729910277,0.5512567715594769,0.014853158404052241,0.011741498770803216,0.013421789779782284,0.1529286224460831,46,5,346,29
186.23969667968754,174.66573340307605,166.0420499970703,3370.3281479400634,0.5876159900224209,0.03720829514402152,0.032272933997720465,0.034811061929851755,0.155390513104536,47,5,347,38
182.69584219238277,169.67790427832028,162.38163432861325,3386.9640345596313,0.6173093964202404,0.06110501876235008,0.05507866877231002,0.05821783263149857,0.15925713674323538,48,5,348,23
177.06900294921866,163.87904602758795,157.25890635449218,3404.9046966003416,0.6414468431034088,0.08630379591262341,0.08021752118632197,0.08332800031381846,0.16274367635884884,49,5,349,37
169.74495977539073,157.607473657715,151.19413408203127,3422.1708901156617,0.6613263951625824,0.11242012976145743,0.1071431365208328,0.10910424617144462,0.1645578265539415,50,5,350,30
161.66325696289073,151.31041180102534,145.01696538037095,3437.328365815735,0.6786915321803093,0.13917489196938276,0.13513172548013924,0.13450304772973065,0.16511548249934097,51,5,351,23
153.47149655761723,145.27056203857433,139.13758927978506,3451.1850807882693,0.695918691174984,0.1669443985860944,0.1640793761021495,0.15973630927091836,0.16817984294831592,52,5,352,22
144.8429812841796,139.01868609033204,133.06354719873048,3470.034067256775,0.7177245771870613,0.1986014136118293,0.19648291638165716,0.18836199838143586,0.1837285579175271,53,5,353,11
134.3434869335938,130.8736364394531,125.4623041518555,3511.3412497433474,0.7543088471827507,0.24304073953598743,0.24100886537086963,0.23042320260748267,0.22031623816447826,54,5,354,14
120.86548657226558,119.25274767724613,115.44048233593753,3596.8923630874633,0.8159006291623115,0.31055642009013895,0.3079180391755998,0.2970003283006251,0.2533493260864294,55,5,355,22
107.14535950683603,106.5809968903809,105.17301059228498,3711.0903226394653,0.8891863834936619,0.38869108510398864,0.3850775725364983,0.37518190714502336,0.23875090870996588,56,5,356,14
97.4892538671877,97.37002324536115,97.95994078027343,3804.8424513421633,0.9453816172609328,0.44863168719345337,0.44414629471093414,0.43514135026115175,0.18446909486007218,57,5,357,15
92.20764791503893,92.25590529956048,94.01100231933583,3861.3522748318483,0.9777943963460921,0.4834608829024434,0.4783650266552866,0.4697104810506403,0.13408833203801448,58,5,358,12
89.53498616210936,89.63396399658222,91.99250149804698,3891.9582915182496,0.9948728605780601,0.5019288384647369,0.49642610202869775,0.4878196446962356,0.11602962459815341,59,5,359,238
337.8527194824219,371.7527626936036,387.47228532812505,2418.550683927002,-0.568743661570549,-0.6180093226965666,-0.5957810946683288,-0.6030325819394886,0.13074097566995335,0,6,360,231
334.2903289794922,365.60168607958985,379.3843773300782,2425.962811992493,-0.5524126899294853,-0.6056232889600397,-0.5849262158358395,-0.5929473747439682,0.12201920729182114,1,6,361,22
328.3981930126953,355.9736117412109,366.80640579443354,2435.9895092672728,-0.5288278251347541,-0.5864717471126915,-0.568036274022609,-0.5769699877682626,0.13140612384290512,2,6,362,34
320.1763115820312,343.3157643107911,350.46720942187494,2446.682645680237,-0.49970039654994014,-0.5613197640451193,-0.5458569519251585,-0.5553162434015274,0.13330158529457553,3,6,363,33
311.3682286572266,330.55480032006835,334.45940870654306,2454.050612116089,-0.47092595057749753,-0.5358009546369313,-0.5237344873163998,-0.5324227447055578,0.12423382171929172,4,6,364,43
303.84608181640624,320.232716772461,322.33681651806637,2456.3349727764894,-0.4468166353359223,-0.5154006979672909,-0.5068569626558721,-0.5131969205895961,0.11120775289360743,5,6,365,31
297.42335240234365,311.66824920214833,313.2651500830078,2455.937518109741,-0.42694110205411906,-0.49998810149717327,-0.49481069069826605,-0.4980351528697312,0.10220498932811299,6,6,366,44
290.8963579003906,303.05975433642584,304.84121152343755,2456.191447480164,-0.4106382618546486,-0.4869197904009819,-0.48449563124117256,-0.48485757979267835,0.0978659748095851,7,6,367,30
283.66151930175783,293.87774601733395,296.2168133530274,2459.1743648275756,-0.3987259359323978,-0.47463094437468056,-0.473942358512491,-0.4721916461767554,0.09558280319046557,8,6,368,38
275.89840425781256,284.7965370324707,287.9469853613281,2465.4934925595094,-0.3917453196399212,-0.4627367393535376,-0.4626724853659868,-0.45951297871336344,0.09384028008941639,9,6,369,41
268.0159636132812,276.46958513476557,280.4801545390625,2474.5335788812254,-0.3895162377917767,-0.4511694384486079,-0.4508108368630409,-0.44661261170044536,0.0923509801840473,10,6,370,55
260.2597995751953,268.75669814672847,273.426988925293,2484.8132018530273,-0.3917660833230019,-0.4396859087686539,-0.4385822288210094,-0.4332930072477758,0.09111945826461074,11,6,371,48
252.7492377441406,261.0160044458007,266.04358638037115,2494.5076832321165,-0.3979047657563687,-0.4278538777035475,-0.4262294492519498,-0.4195384929277003,0.08994881586809546,12,6,372,89
245.5862262060548,252.83967224291996,257.97074182128904,2502.35640922699,-0.40670253921651844,-0.4153487317565084,-0.4138858191638291,-0.40566578238239887,0.08868845193700851,13,6,373,71
238.72210791992188,244.35630758520506,249.4147084892577,2508.547066763611,-0.4170455325756073,-0.4021927226591706,-0.40137292367833854,-0.39204481020629406,0.08762645868188912,14,6,374,82
231.90780517578128,235.99343868334972,240.85288152685553,2514.6273202261355,-0.42865912937998774,-0.3886378185491562,-0.3882100882790089,-0.3786853716666698,0.0872158319457548,15,6,375,80
224.98112783691408,228.19597294360346,232.72789429443355,2522.4298772445677,-0.44139731405186655,-0.3749026099666357,-0.3739718621021807,-0.36526846755898,0.08733585912792635,16,6,376,74
