ELCT,GAS,INW,OAW,Pand,TERR,WAT,WEG,OCC_W80,OCC_W56,OCC_W28,OCC_W22,OCC_Z80,OCC_Z56,OCC_Z28,OCC_Z22,OCC_T80,OCC_T56,OCC_T28,OCC_T22,U_matrix,X,Y,XY,Total stations
7538.101428419113,3805.239488523937,290.40805345071647,676.8655930527409,0.020066675077289514,0.7837381108217385,0.02158732296945986,0.016183033709160848,1.9561106019694297e-08,0.04442516287973919,4.144663011810309,13.723624906758898,0.7739199169388347,1.040647668642831,8.260598183484321,22.291200843524678,0.7739201902094388,1.0850732956455618,12.40525981861646,36.0148284240924,0.7943537918198922,13,0,13,
7653.49443648407,4134.972969024142,214.831340545859,525.7412917444221,0.018364505417469437,0.7881826645054735,0.0229950506054968,0.01722426931731128,1.9561106019694297e-08,0.007085038479383243,3.341287049562183,12.725621824322706,0.13803235153541182,0.9947830242917032,8.857657693997098,22.30919989061244,0.13803203935001884,1.0018675568966793,12.198947582041953,35.034825416241844,0.711703157515007,14,0,14,
7701.452115548286,4214.6479096959665,199.20331758083023,487.5877441613941,0.017878763597023124,0.7920739946950988,0.02407541226380238,0.017096563653654213,1.9561106019694297e-08,0.0003559147937012286,3.3035168979706775,12.710629745392168,0.0072360167524859464,0.9256402754520827,8.879225937446252,22.25916211166929,0.007235871053225762,0.92599578222308,12.182741250521055,34.96979195511309,0.3282247286477901,15,0,15,25.0
7576.083052082669,4163.229457988293,203.32364325256287,450.55568853500677,0.01662161045258144,0.8059313902347803,0.02740214092449133,0.015541427373373374,1.9561106019694297e-08,1.3566749968829672e-05,3.941173296425564,13.63095629845974,0.00024239731543321263,0.6365907506760407,8.292074540480343,21.90430337197865,0.0002424584170664934,0.6366036660358126,12.233251884541879,35.535256439096614,0.42240939986029863,16,0,16,1.0
6571.496748684175,3678.0090029619023,171.100309454044,350.6907419774311,0.01371456413082503,0.8294100003561633,0.031196350358652356,0.01353330951735892,1.9561106019694297e-08,3.023422534997877e-06,4.6222584579295125,14.707349818785053,2.723303382246023e-06,0.1500103858679125,7.451701453323212,21.26486279028328,2.7033355515238e-06,0.15001301359223485,12.073952679234996,35.972220752234065,0.45664295351794676,17,0,17,8.0
5040.316645815594,2875.424329448411,96.32343495238933,226.09102950407032,0.011229580061590562,0.8432632528124088,0.02941573831239553,0.0130584932549694,1.9561106019694297e-08,4.58169280015408e-05,3.989586821018152,14.264029039243566,1.64506100575057e-07,0.009742272320774292,7.718146256428536,21.07507735640467,-1.5656601726199426e-07,0.00978814015140661,11.707731280140571,35.33910712891796,0.334854988309191,18,0,18,7.0
4243.478189251196,2431.955108839509,64.1303845678002,161.90517589263277,0.01011163341447191,0.8500218404505805,0.027397394926791108,0.012690125097862697,1.9561106019694297e-08,0.0011472845469666648,3.578421745590365,13.897867820831715,1.64506100575057e-07,0.0003346424812069593,8.148423031043544,21.222793673883547,-1.5656601726199426e-07,0.001482377116280853,11.72684842013378,35.12066480501223,0.23118256349983224,19,0,19,32.0
4007.530864061636,2223.983900644563,67.90690442256607,172.82016156365535,0.011659787375126088,0.8383785574412896,0.025771890714464327,0.013197901797671115,1.9561106019694297e-08,0.015846543576860772,3.8038504591376494,13.709674970151392,1.64506100575057e-07,0.0007440957582727226,8.788190245504488,21.86334715742025,-1.5656601726199426e-07,0.016590732870305436,12.592037982419233,35.57301780362298,0.2538187173508787,20,0,20,7.0
3974.066932980265,2036.8374528427912,98.18675559771248,269.06960062148096,0.018017451772281652,0.7879623499509911,0.023141745079867368,0.015954779473766764,1.9561106019694297e-08,0.08820539975494518,4.212099837822039,13.334077029916815,1.64506100575057e-07,0.017031128384521033,9.857893052448066,22.447570686218558,-1.5656601726199426e-07,0.10523620724066052,14.069995193501489,35.781648014875756,0.2941178282251721,21,0,21,10.0
3892.3730235557505,1931.183524078016,131.71583894978983,393.19659119451353,0.024817911304539177,0.7394236903896005,0.021042396142606848,0.019302604447593612,1.9561106019694297e-08,0.17159877838608542,4.353703349884334,13.080861062955385,2.2968371686249434e-06,0.1750987048444852,10.317248687993775,22.359487359071274,2.2266852900409972e-06,0.34669706804627576,14.670949746906684,35.44034848071598,0.34998133278057914,22,0,22,16.0
3979.0425834406433,2076.7335190749045,116.96781636601293,364.4616199566424,0.023890485039129113,0.7614390609256819,0.0237319746120407,0.01927727492856547,1.9561106019694297e-08,0.10162271420803703,4.362156710664821,13.401217254224237,0.00018823610630425147,0.65922039088363,9.478480078972666,22.519195907289163,0.00018859693752140694,0.760843226105111,13.840643560424665,35.92041173522214,0.36632157228575424,23,0,23,1.0
4162.737327302924,2240.8484629209215,92.84440510505078,287.40469005213527,0.020358342307584938,0.7969050736923395,0.026527151530304542,0.017772092307330005,1.9561106019694297e-08,0.027019989873750094,4.2639042097384285,13.746199186527868,0.0056150186745398956,0.9419126147789149,8.706532451633603,22.925062648041038,0.005615260164257535,0.968931627176129,12.970435362842126,36.6712574328193,0.30632606865694995,24,0,24,24.0
4295.57399220576,2372.143071396808,86.43857237026884,257.1439681290674,0.018478240087622715,0.814357690811363,0.026515610126806276,0.017034586488741055,1.9561106019694297e-08,0.11473117118689202,4.08241828577719,13.555519964793383,0.10340585378725277,0.9960104045696059,8.586597710966032,23.456309195597285,0.10340578110616744,1.1107415203108182,12.66901612689915,37.011839979045035,0.7132768515108313,25,0,25,2.0
4392.467152290337,2709.608999029624,95.58416337704614,242.15705381315024,0.01927001406415204,0.8257197315685822,0.024747294529136384,0.01718239545420906,1.9561106019694297e-08,0.6893797280722009,3.7708058960458137,12.806391957280166,0.6658085994566678,1.0098759814520588,8.997519315422949,24.85595447674531,0.6658087611561088,1.699255435052013,12.76832333796241,37.662347198538896,0.9817217180345248,26,0,26,
4318.162455116685,2784.673658811688,102.9394702073896,280.7768029944325,0.023101524810949937,0.8127867310567237,0.02467200574743738,0.019237164512990533,1.9561106019694297e-08,1.0112898416720673,3.722245506728373,12.86287278885044,0.9641801417507874,1.0159962304355676,9.457953824198054,26.062283000864326,0.9641803852245668,2.0272856542683195,13.180198876305553,38.92516211370722,0.48375249755232796,27,0,27,20.0
4284.240566157119,2638.69911996308,97.1802774288717,306.20598108104423,0.0252207956406746,0.7991552554197029,0.02610864082401205,0.02090044822071683,1.9561106019694297e-08,1.1569558333015455,3.788153211781345,13.453939808755546,0.9964487078038757,1.0244585913460242,10.123549448193447,27.65454590839744,0.9964486546249696,2.181414528335132,13.911699715254022,41.10848331575471,0.31188336922512344,28,0,28,10.0
4369.95707856577,2504.6095977967107,82.80278132141154,277.3732053120707,0.023106708031594946,0.8036339286140878,0.02881148651428972,0.01981852506870981,1.9561106019694297e-08,1.3064391296577864,3.9356961060987086,14.423238845160528,0.9999244074448281,1.0512944333998342,11.169470938396808,29.76564222756421,0.9999243883315447,2.357733678115999,15.105169793787931,44.18888919883588,0.35856325573189374,29,0,29,12.0
4498.734008764615,2547.4686263272793,76.43792026429912,283.03608766289676,0.01996093737613138,0.8173063476638885,0.030015028385632928,0.01766064242360619,1.9561106019694297e-08,1.2608057479371593,4.225010974956875,15.755761407444723,1.0023117653086382,1.1549154990962953,12.520114178502176,31.595616688015017,1.0023114528409427,2.4157220133748463,16.745120831282733,47.35137692281088,0.3669725344609357,30,0,30,14.0
4617.757673881922,2651.5924282931505,88.38383637093125,323.2239694928535,0.018202937025363665,0.8262451720325913,0.029898212124056953,0.016259022266245267,1.9561106019694297e-08,1.0839327474951324,4.555409090817192,17.129124460608658,1.0088089780730447,1.3952146155158613,13.789947969498234,32.629516766588566,1.0088086725549208,2.4791474858622253,18.34535516113414,49.75863735625843,0.34357694133300637,31,0,31,22.0
4658.841859026576,2688.4636195817657,107.06870276557243,343.55753150903274,0.017261219880175226,0.8296914863190252,0.03157840317352041,0.015543351134312221,1.9561106019694297e-08,0.9338342169733436,4.7323681256123855,18.018383684266805,1.0160930210015684,1.6887446170605607,14.310001750620716,33.179832459156934,1.0160928418505715,2.622578776191946,19.04236639412556,51.198216352277534,0.3717601005130769,32,0,32,41.0
4696.757470743725,2649.0982331643017,128.473732282019,378.05644977986935,0.017623304865233523,0.8273701410408778,0.032414345950264434,0.014845282414969619,1.9561106019694297e-08,0.6534970636406333,4.690472803072815,18.32453555773119,1.0225475871446132,1.9779087495720493,14.04643855336313,33.915574720058686,1.0225476396912794,2.631405517011694,18.736909087012776,52.240106040879645,0.4794276529157555,33,0,33,6.0
4832.478032555189,2592.5985222313657,180.54339046824873,466.99010991123873,0.01919996653943524,0.8176514421430336,0.02989648630671142,0.014303615459955194,1.9561106019694297e-08,0.22846080382369624,4.610150757230635,18.468252728168757,1.0270949963803773,2.0936468895204317,14.058615067033335,35.18634454118276,1.0270948831856197,2.322107112505296,18.66876374065573,53.65459045920717,0.5297012852302068,34,0,34,14.0
5046.670295657206,2597.429919710564,291.3504020371179,594.8271523640874,0.022346995977055445,0.7998198547450055,0.029261709114306436,0.015238787715010579,1.9561106019694297e-08,0.03454482468281744,4.927020040201588,18.57980298595843,1.0164849434518795,1.7642191983952835,15.897766572724818,37.462713917774096,1.016485125015754,1.7987634911111976,20.82478490623856,56.042518773544174,0.541590662583818,35,0,35,7.0
5139.953427422684,2596.4481620534634,353.55253424877606,772.8868215379941,0.03542122577802864,0.7431951148703704,0.03678983223911883,0.01992837181831792,1.9561106019694297e-08,0.005512842300286147,5.301144968111402,18.657011782158445,1.003455121227337,1.3690791540675584,17.63094875232921,39.01074611110027,1.0034554134684497,1.374591433890456,22.932094425530135,57.667757811817935,0.5061768973121141,36,0,36,17.0
5150.700997446969,2590.0070358031644,333.76143255705483,979.5640965124492,0.058257015019742286,0.6393643260360149,0.05920086483391374,0.028962994440785275,1.9561106019694297e-08,0.014722748911565331,5.4936198291322,18.66573459546067,0.9999794215863844,1.270976891631835,16.906540705623804,37.53782765807812,0.9999796797618743,1.2857004113871997,22.40016540990332,56.20356223006329,0.5020318474879987,37,0,37,10.0
5309.385465114543,2606.683648978501,311.5173743370257,1073.2608373085031,0.06940819591540892,0.5508865858617601,0.11171888888516934,0.035371074190763796,1.9561106019694297e-08,0.024642779635296652,5.591565641956694,18.644949189915483,0.993099242162153,1.2441351722582583,15.141457996642602,35.08663281659074,0.9930992332376813,1.2687783773605275,20.73302881105307,53.73157371923667,0.5190212568190967,38,0,38,14.0
5440.464561944309,2674.610665253539,280.2274822384584,980.796433604339,0.060086691907429525,0.5231968969938038,0.18094530570364822,0.034436447001307754,1.9561106019694297e-08,0.021546142348420116,5.58496968799052,19.179198938602724,0.9109008647515879,1.2136534328426332,13.903441744774938,33.166099535794295,0.9109008956486914,1.2352006445836103,19.488414978353166,52.34530410386925,0.6923184017277051,39,0,39,17.0
4943.246078625051,2491.5548743563513,212.82372834004718,813.3713771122946,0.041115141748586534,0.5413899074939309,0.22355454946550854,0.02718200862628391,1.9561106019694297e-08,0.026656555175150087,5.754097377310485,20.28440318094507,0.4907672479437373,1.1913343110293735,12.8818825030507,30.575435264831786,0.4907675323391766,1.2179901889405143,18.63598047069969,50.859837880071275,0.8623810587586553,40,0,40,
4293.300705801392,2196.2359798361176,152.23908670769447,654.5955013207351,0.027610112266004093,0.5971935857158545,0.21163271110612952,0.020271089829573343,1.9561106019694297e-08,0.03193752182801485,5.960334326960119,21.555677315677247,0.08434707870085195,1.1671589357231962,12.439383109071924,28.908236966648705,0.08434739705190142,1.1990972738682788,18.399718562867648,50.463914487380734,0.6273539874442404,41,0,41,17.0
4077.507652999021,2091.7009010138936,116.23923305440951,472.5780087882199,0.020777146535701452,0.686050296169114,0.16460893443797206,0.016815438055124178,1.9561106019694297e-08,0.01878937232235034,6.06619787627446,22.792971046002553,0.006453451250504616,1.1125743079451806,12.679976449796014,29.025740852729772,0.006453687974167871,1.1313636658851267,18.746174259868933,51.81871629897618,0.5117689683576261,42,0,42,10.0
3983.3993719034634,2017.4256274561194,82.43047346780486,280.5779337811912,0.016891952432223134,0.7900429089682661,0.08520246041609643,0.01407526503651417,1.9561106019694297e-08,0.0043859466563336835,6.370769398314374,23.24439920046652,0.0002001771602854474,1.038691500713883,13.187706179028886,29.23677843138621,0.00020003654379646685,1.043076769740596,19.558475127100486,52.48118659492513,0.44603307983153895,43,0,43,2.0
4100.847001800318,2045.82363103751,66.54058804114845,182.60061467389073,0.016423167147886913,0.8355978173233197,0.038876237546287835,0.012639466059806419,1.9561106019694297e-08,0.0002976163949496846,6.6163963310796206,22.037130657227607,1.8703709550316194e-06,1.004902789376311,14.01796828758747,29.300370784037938,1.75003502858595e-06,1.0052012950396692,20.634362441112362,51.33749789724295,0.2878966674848664,44,0,44,9.0
4332.899622151903,2199.6035854932425,64.34414984259831,153.63091256137386,0.01562073054603072,0.8424733861408626,0.03264603692890265,0.012396174426407017,1.9561106019694297e-08,7.434593164590275e-05,6.723495271903017,20.558018878733712,1.64506100575057e-07,1.0002508907811312,14.880739520677905,29.502326798309625,-1.5656601726199426e-07,1.0003254106863406,21.60423301471765,50.060343223393716,0.2371050417487357,45,0,45,15.0
4521.858818740091,2360.704710225233,69.65087278946021,163.668917603512,0.015346464127900673,0.839850570615044,0.03608871894249481,0.013746109539877607,1.9561106019694297e-08,0.0023082909561460974,6.92391810626878,19.154950666440854,1.64506100575057e-07,0.9989647373055635,15.934628074729092,29.968825287455832,-1.5656601726199426e-07,1.0012725249132464,22.858544395006998,49.123784373324554,0.25526702524407335,46,0,46,11.0
4538.316422128525,2389.8721995378646,82.6602711382128,221.14212023029108,0.019727766493115313,0.8164774872658854,0.037794365797804916,0.017445437699913944,1.9561106019694297e-08,0.03383159959170823,7.000201372177514,17.68337185371501,1.64506100575057e-07,0.9853783331120188,17.070160590943097,30.708633920470156,-1.5656601726199426e-07,1.019210530579754,24.0703595157961,48.39200524375125,0.277257140586998,47,0,47,12.0
4378.324092772775,2299.5305945916,102.69364014137193,308.06752732302584,0.027204043951472454,0.777086999642114,0.03186683039739312,0.022099656664628833,1.9561106019694297e-08,0.22587086644937288,6.744436453846706,16.53562030471977,1.64506100575057e-07,0.9118344513205892,17.60784979985374,31.161970205146716,-1.5656601726199426e-07,1.1377050438570413,24.35228328385424,47.69758915207429,0.41007553971508376,48,0,48,11.0
4269.977859986697,2230.531162857792,108.76813670021704,338.911816281671,0.02688446137570321,0.7762047665810228,0.025331915154936727,0.022843959771868372,1.9561106019694297e-08,0.6774049888903438,5.964671155894001,16.393076570126244,1.64506100575057e-07,0.7845748055232904,16.721638432155455,31.043431891072096,-1.5656601726199426e-07,1.4619805852739554,22.686312552588394,47.43651260120156,0.49680822111590484,49,0,49,8.0
4229.524914079553,2231.970631855027,93.72262410901283,302.9490901953359,0.022101755594537427,0.8030275761676804,0.024716121953332643,0.02023582087902783,1.9561106019694297e-08,0.9503239810797874,5.2673617618445725,17.096251845285323,1.64506100575057e-07,0.7927775848107268,14.80091673341086,30.709718286366844,-1.5656601726199426e-07,1.7431020167307971,20.068283542533223,47.80596055054977,0.39878719524745054,50,0,50,16.0
4238.048706659273,2320.2912311738373,85.04731670679132,271.2995439306146,0.020164637947480135,0.8138622267745678,0.029997015167088893,0.01780319310917468,1.9561106019694297e-08,0.9964634425172362,5.070532793686968,18.147289304365227,1.64506100575057e-07,0.891562595892658,13.309203902708267,30.308053463464628,-1.5656601726199426e-07,1.888026083804982,18.37973667340787,48.45535245547956,0.3295564703276637,51,0,51,22.0
4340.152684763301,2471.6698594682844,90.46982917750222,270.68011523363293,0.019058686753854207,0.8178264264905097,0.03880537117153676,0.01609351470013988,1.9561106019694297e-08,0.9998887835417544,5.100959709035841,20.237859627746378,1.64506100575057e-07,1.029763851988579,12.689299021034618,29.68647638311994,-1.5656601726199426e-07,2.029652790237348,17.790263213366927,49.92432795679451,0.3762081490375565,52,0,52,16.0
4591.97588306359,2556.388469545167,119.27826271112201,334.2008980335743,0.017827449712637555,0.8199233141307387,0.04304894029704174,0.015606642869200257,1.9561106019694297e-08,1.0005666574761738,5.129995729049348,22.66281813745452,1.64506100575057e-07,1.3843023918160715,13.056046760488037,29.228388863659216,3.200842442208085e-07,2.3848699947927825,18.186040513872495,51.89121174564073,0.4080331293217918,53,0,53,1.0
5007.413816278677,2595.207697986722,176.1237934117986,462.00207882501877,0.022171210751180517,0.7956848137650235,0.04310287208908974,0.01701836277149012,1.9561106019694297e-08,1.0067946630108853,5.129261405425085,22.749324156111186,2.703187755823122e-05,1.7660245151168914,13.68435671009837,29.36902113287882,2.7012498886064273e-05,2.7728191552229173,18.813616997284388,52.118337590081,0.42664203713690535,54,0,54,23.0
5889.0858754685405,2920.479045712089,304.2778570305311,738.6128536886929,0.04157126516534709,0.7055130398869993,0.046724715515865364,0.02238729098766863,1.9561106019694297e-08,1.0338538027718356,5.24721969678611,21.199494404862293,0.0010804034251843397,1.9565819152460326,13.979363990366481,29.882183025513353,0.0010804095767153743,2.9904358632076873,19.22658119343813,51.08167925788654,0.4265580711814467,55,0,55,6.0
6660.418966240184,3277.6088716435343,428.8388826553661,1012.0286805363569,0.06087950252808785,0.6139121459343235,0.05143803055010844,0.02832901902338856,1.9561106019694297e-08,1.0887541491110304,5.4598063860102535,19.89812943628322,0.021748662001763647,2.024558016112004,14.031537193203302,30.44695930803293,0.02174844156393599,3.113312566179559,19.491348949757615,50.34509365364427,0.485105740136828,56,0,56,22.0
6684.884643877039,3385.2064152294606,470.06886003204363,1122.8379541242857,0.06102981592679303,0.5919255332715042,0.05637289738608471,0.030163645705401414,1.9561106019694297e-08,1.2555855604659716,5.773392810425678,20.41487611745057,0.2612734108779555,1.9147236438690647,14.25189474502223,31.16731356078236,0.2612733010026514,3.170309614531508,20.025285419503266,51.58218994606732,0.8816482888991077,57,0,57,
6383.886671250666,3444.478928193936,416.3763671346386,1095.1918733326875,0.04244974701866645,0.6210782180139717,0.06194340432313873,0.02909736914236367,1.9561106019694297e-08,1.5564071586110684,6.570708442998269,22.877384574168094,0.8415655612760424,1.6500816485299763,15.004819163196862,32.507090430055435,0.8415654420154943,3.2064883386421217,21.575526420818317,55.3844699031885,0.806948458473069,58,0,58,3.0
6381.394720273827,3512.8172213253274,361.7326187643822,1021.5418012615789,0.03487032346947369,0.6377653395404846,0.061050509573992016,0.028355406610933064,1.9561106019694297e-08,1.6273048336459761,6.8936164578911026,23.561579729695897,0.9843669199721967,1.5803080673687522,15.309485586266593,32.968702138680385,0.9843670004477116,3.207613442785469,22.20310290423021,56.53028300956415,0.326373412333369,59,0,59,30.0
6699.064835114454,3664.2533399330277,447.4275546763481,833.82882486787,0.031524924773168164,0.4503680703791425,0.02851033138749367,0.020913978672653384,1.9561106019694297e-08,3.023422534997877e-06,0.7157518069663453,2.3764264422557844,1.64506100575057e-07,0.052964081883568825,1.6950137134848084,3.951612926299539,-1.5656601726199426e-07,0.05296693484441639,2.41077116010813,6.328049235392193,1.2614269859023657,0,1,60,
6866.528891654072,3694.5175675292667,390.7370037999002,729.3572848953736,0.028831797372032092,0.5038594206221617,0.035270357929958425,0.019968386045845915,1.9561106019694297e-08,1.6047532894414296e-05,1.5176764001688703,5.342314258532646,1.64506100575057e-07,0.08056103684714,3.308846694729896,8.499122467625167,-1.5656601726199426e-07,0.08057745823288776,4.826526004758602,13.84143218402184,1.3415992080081807,1,1,61,1.0
7710.326596593291,4139.762354351346,334.9638622277939,602.5602306232468,0.024478188214263626,0.6462825442418704,0.041515767312701145,0.019058126494948594,1.9561106019694297e-08,4.271594934451839e-05,2.8695143578283115,10.296560392082945,1.64506100575057e-07,0.10164592150943608,6.032568205428786,16.355075163658107,-1.5656601726199426e-07,0.10168810168005837,8.902082519748195,26.651643160735226,0.9714084727563719,2,1,62,4.0
8901.904115427733,4889.789825721564,358.0629815470153,565.2934441222135,0.02193744750009073,0.7451747776204377,0.041284507788399316,0.018599020946892978,1.9561106019694297e-08,0.0002535824980203216,3.635033777470313,12.239876825804272,2.2968371686249434e-06,0.0639478129738511,7.290437568945034,19.890835653444476,2.2266852900409972e-06,0.06420108672377411,10.925472735895115,32.130705622055416,0.5686701847879434,3,1,63,3.0
10381.380361273537,5678.917343601921,353.27642076882853,494.701393723572,0.020697695167814424,0.7817238411394405,0.04445451066139677,0.01792788488069422,1.9561106019694297e-08,0.002476363999355302,4.149008479845653,13.086875947386739,8.801654610501863e-05,0.07265408265461704,8.140534346874775,21.73142548530495,8.802373235305971e-05,0.07513122662906335,12.28954553062042,34.81829506016024,0.4486849697418652,4,1,64,4.0
11992.443170787108,6451.746357674878,324.26134746957064,452.84431456280186,0.021338341239537206,0.7861103916550706,0.04662666751792209,0.017777190273817946,1.9561106019694297e-08,0.01054324987766564,4.444020836117954,13.774205735728701,0.002119701587761147,0.14801699491377673,9.018806314141365,23.066593799517108,0.0021199837969623214,0.15855912797438076,13.462825253305287,36.84079852411229,0.37042130378231636,5,1,65,7.0
13159.975838143037,7034.65391074863,321.0869331388193,486.63904020970153,0.022988456554879584,0.7755833040656133,0.04576084652838347,0.018112020865224104,1.9561106019694297e-08,0.01991688816203424,4.554579737076848,14.347252719874936,0.028559753899389667,0.27112823250922524,9.44604011298116,23.543015663415225,0.028559773800217042,0.2910446880411677,14.000622211741002,37.890269696239216,0.4475025891836988,6,1,66,4.0
13391.434350976964,7105.300661073743,354.2686479193495,583.2014537670543,0.024078191672487557,0.7687633013082715,0.03961628959677052,0.018605241107261916,1.9561106019694297e-08,0.026149855262596944,4.479760798865908,14.329823504960617,0.22257330785735746,0.5573576233506449,9.533479560824947,23.79582986503874,0.2225731129740908,0.5835081046844084,14.013238288780139,38.12565417947533,0.9076962204524506,7,1,67,
12633.78636184469,6599.7419021509395,523.6562516693396,836.2250358798776,0.02572578942351665,0.7594964422157487,0.027013832021745718,0.019648753165856646,1.9561106019694297e-08,0.08501139173823896,4.371957771273366,13.47337945571036,0.7158087777393909,0.9764075840417606,9.314293093622542,24.022041432262622,0.7158088969331309,1.0614188255093915,13.686254896731546,37.49542178544975,0.9069685586118634,8,1,68,
12055.492831098476,6282.317982184692,633.2412384172799,1002.6231447953473,0.02653696345446014,0.7485314063360204,0.020168593247845118,0.019922921162324525,1.9561106019694297e-08,0.251267881650173,4.3487963402539656,13.245273374642442,0.9630905205750042,1.1314924207202293,8.810625275992642,23.329516859532756,0.9630902860766049,1.3827607812961922,13.159421726175617,36.57479600058158,0.568329321725936,9,1,69,1.0
