,WSO1_ID,station,som_key,Country,lon,lat
14303,45174,PAKOSC,263,Poland,18.091583395314984,52.80161879132447
14311,45174,PAKOSC,84,Poland,18.091583395314984,52.80161879132447
14316,45174,PAKOSC,262,Poland,18.091583395314984,52.80161879132447
14318,45174,PAKOSC,24,Poland,18.091583395314984,52.80161879132447
14334,45174,PAKOSC,203,Poland,18.091583395314984,52.80161879132447
14337,45174,PAKOSC,322,Poland,18.091583395314984,52.80161879132447
14342,46098,NOWE DREZDENKO,200,Poland,15.833000000741482,52.84999999760946
14344,46098,NOWE DREZDENKO,18,Poland,15.833000000741482,52.84999999760946
14346,46098,NOWE DREZDENKO,320,Poland,15.833000000741482,52.84999999760946
14349,46098,NOWE DREZDENKO,140,Poland,15.833000000741482,52.84999999760946
14353,46098,NOWE DREZDENKO,82,Poland,15.833000000741482,52.84999999760946
14361,46098,NOWE DREZDENKO,260,Poland,15.833000000741482,52.84999999760946
14362,46098,NOWE DREZDENKO,78,Poland,15.833000000741482,52.84999999760946
14387,43146,PILA,77,Poland,16.732999999505765,53.14999999770953
14389,43146,PILA,17,Poland,16.732999999505765,53.14999999770953
14391,43146,PILA,320,Poland,16.732999999505765,53.14999999770953
14406,43146,PILA,136,Poland,16.732999999505765,53.14999999770953
14432,40125,DRAWSKO POMORSKIE,380,Poland,15.80000000003322,53.51699999809913
14433,40125,DRAWSKO POMORSKIE,77,Poland,15.80000000003322,53.51699999809913
14434,40125,DRAWSKO POMORSKIE,17,Poland,15.80000000003322,53.51699999809913
14445,40125,DRAWSKO POMORSKIE,320,Poland,15.80000000003322,53.51699999809913
14470,40125,DRAWSKO POMORSKIE,260,Poland,15.80000000003322,53.51699999809913
14477,40613,GOLENIÓW,205,Poland,14.834957240117387,53.54719005886986
14478,40613,GOLENIÓW,500,Poland,14.834957240117387,53.54719005886986
14479,40613,GOLENIÓW,145,Poland,14.834957240117387,53.54719005886986
14522,34605,TRZEBIATÓW,500,Poland,15.285319436421604,54.139100533512995
14523,34605,TRZEBIATÓW,561,Poland,15.285319436421604,54.139100533512995
14524,34605,TRZEBIATÓW,144,Poland,15.285319436421604,54.139100533512995
14525,34605,TRZEBIATÓW,204,Poland,15.285319436421604,54.139100533512995
14538,34605,TRZEBIATÓW,203,Poland,15.285319436421604,54.139100533512995
14567,31692,SLUPSK,561,Poland,17.03299999964012,54.46699999712283
14569,31692,SLUPSK,17,Poland,17.03299999964012,54.46699999712283
14571,31692,SLUPSK,500,Poland,17.03299999964012,54.46699999712283
14572,31692,SLUPSK,77,Poland,17.03299999964012,54.46699999712283
14586,31692,SLUPSK,76,Poland,17.03299999964012,54.46699999712283
14604,31692,SLUPSK,623,Poland,17.03299999964012,54.46699999712283
14612,71767,NOWY BIERUN,32,Poland,19.182999999902062,50.04999999668948
14657,61491,SANDOMIERZ,390,Poland,21.750111759509327,50.67243437096228
14660,61491,SANDOMIERZ,389,Poland,21.750111759509327,50.67243437096228
14662,61491,SANDOMIERZ,329,Poland,21.750111759509327,50.67243437096228
14666,61491,SANDOMIERZ,956,Poland,21.750111759509327,50.67243437096228
14667,61491,SANDOMIERZ,270,Poland,21.750111759509327,50.67243437096228
14673,61491,SANDOMIERZ,330,Poland,21.750111759509327,50.67243437096228
14676,61491,SANDOMIERZ,1017,Poland,21.750111759509327,50.67243437096228
14698,61491,SANDOMIERZ,448,Poland,21.750111759509327,50.67243437096228
14702,48691,WARSZAWA-NADWILANÓWKA L,956,Poland,21.108066081700972,52.18972970247716
14704,48691,WARSZAWA-NADWILANÓWKA L,329,Poland,21.108066081700972,52.18972970247716
14706,48691,WARSZAWA-NADWILANÓWKA L,389,Poland,21.108066081700972,52.18972970247716
14711,48691,WARSZAWA-NADWILANÓWKA L,957,Poland,21.108066081700972,52.18972970247716
14743,48691,WARSZAWA-NADWILANÓWKA L,328,Poland,21.108066081700972,52.18972970247716
14747,33578,TCZEW,897,Poland,18.815879716857545,54.066206281862414
14749,33578,TCZEW,837,Poland,18.815879716857545,54.066206281862414
14755,33578,TCZEW,957,Poland,18.815879716857545,54.066206281862414
14756,33578,TCZEW,777,Poland,18.815879716857545,54.066206281862414
14758,33578,TCZEW,718,Poland,18.815879716857545,54.066206281862414
14775,33578,TCZEW,717,Poland,18.815879716857545,54.066206281862414
14776,33578,TCZEW,657,Poland,18.815879716857545,54.066206281862414
14792,70188,JELEN,116,Poland,19.25258299554413,50.149873637728035
14794,70188,JELEN,117,Poland,19.25258299554413,50.149873637728035
14837,71905,OSWIECIM,1108,Poland,19.217000000551693,50.03299999697542
14839,71905,OSWIECIM,1168,Poland,19.217000000551693,50.03299999697542
14844,71905,OSWIECIM,1049,Poland,19.217000000551693,50.03299999697542
14854,71905,OSWIECIM,1109,Poland,19.217000000551693,50.03299999697542
14882,73575,WADOWICE,1228,Poland,19.509170102209914,49.86610689235501
14883,73575,WADOWICE,1169,Poland,19.509170102209914,49.86610689235501
14890,73575,WADOWICE,1109,Poland,19.509170102209914,49.86610689235501
14895,73575,WADOWICE,1288,Poland,19.509170102209914,49.86610689235501
14913,73575,WADOWICE,1110,Poland,19.509170102209914,49.86610689235501
14918,73575,WADOWICE,1168,Poland,19.509170102209914,49.86610689235501
14927,71220,PROSZÓWKI,1048,Poland,20.424870249590978,49.99106324632672
14928,71220,PROSZÓWKI,1108,Poland,20.424870249590978,49.99106324632672
14931,71220,PROSZÓWKI,1168,Poland,20.424870249590978,49.99106324632672
14937,71220,PROSZÓWKI,988,Poland,20.424870249590978,49.99106324632672
14944,71220,PROSZÓWKI,1050,Poland,20.424870249590978,49.99106324632672
14947,71220,PROSZÓWKI,1169,Poland,20.424870249590978,49.99106324632672
14948,71220,PROSZÓWKI,689,Poland,20.424870249590978,49.99106324632672
14950,71220,PROSZÓWKI,1049,Poland,20.424870249590978,49.99106324632672
14958,71220,PROSZÓWKI,808,Poland,20.424870249590978,49.99106324632672
14972,74886,NOWY SACZ,1228,Poland,20.682999998842906,49.61699999720588
14973,74886,NOWY SACZ,1169,Poland,20.682999998842906,49.61699999720588
14980,74886,NOWY SACZ,1168,Poland,20.682999998842906,49.61699999720588
14992,74886,NOWY SACZ,2819,Poland,20.682999998842906,49.61699999720588
14995,74886,NOWY SACZ,1109,Poland,20.682999998842906,49.61699999720588
15017,75615,STARY SACZ,1228,Poland,20.661078789234985,49.565396357420966
15018,75615,STARY SACZ,1109,Poland,20.661078789234985,49.565396357420966
15024,75615,STARY SACZ,1169,Poland,20.661078789234985,49.565396357420966
15037,75615,STARY SACZ,2819,Poland,20.661078789234985,49.565396357420966
15062,64630,PINCZÓW,506,Poland,20.52904612381044,50.51009140696762
15063,64630,PINCZÓW,566,Poland,20.52904612381044,50.51009140696762
15064,64630,PINCZÓW,447,Poland,20.52904612381044,50.51009140696762
15069,64630,PINCZÓW,209,Poland,20.52904612381044,50.51009140696762
15071,64630,PINCZÓW,387,Poland,20.52904612381044,50.51009140696762
15072,64630,PINCZÓW,150,Poland,20.52904612381044,50.51009140696762
15107,73092,ZOLKÓW,1228,Poland,21.466432706558475,49.71846591241506
15108,73092,ZOLKÓW,1109,Poland,21.466432706558475,49.71846591241506
15110,73092,ZOLKÓW,1168,Poland,21.466432706558475,49.71846591241506
15117,73092,ZOLKÓW,1169,Poland,21.466432706558475,49.71846591241506
15127,73092,ZOLKÓW,2759,Poland,21.466432706558475,49.71846591241506
15138,73092,ZOLKÓW,1110,Poland,21.466432706558475,49.71846591241506
15152,70796,PRZEMYSL,1169,Poland,22.766999999867334,49.78299999652585
15155,70796,PRZEMYSL,1228,Poland,22.766999999867334,49.78299999652585
15157,70796,PRZEMYSL,1109,Poland,22.766999999867334,49.78299999652585
15197,61434,RADOMYSL,387,Poland,21.932329465117633,50.67173575206044
15200,61434,RADOMYSL,506,Poland,21.932329465117633,50.67173575206044
15202,61434,RADOMYSL,446,Poland,21.932329465117633,50.67173575206044
15212,61434,RADOMYSL,447,Poland,21.932329465117633,50.67173575206044
15218,61434,RADOMYSL,327,Poland,21.932329465117633,50.67173575206044
15230,61434,RADOMYSL,565,Poland,21.932329465117633,50.67173575206044
15242,66630,TRYNCZA,151,Poland,22.539170907600578,50.15074472390205
15258,66630,TRYNCZA,507,Poland,22.539170907600578,50.15074472390205
15263,66630,TRYNCZA,92,Poland,22.539170907600578,50.15074472390205
15271,66630,TRYNCZA,211,Poland,22.539170907600578,50.15074472390205
15287,59293,KUNÓW,626,Poland,21.28473243612711,50.95898441212646
15288,59293,KUNÓW,686,Poland,21.28473243612711,50.95898441212646
15332,53184,KOSMIN,266,Poland,21.990343579376834,51.56843088809433
15335,53184,KOSMIN,326,Poland,21.990343579376834,51.56843088809433
15336,53184,KOSMIN,385,Poland,21.990343579376834,51.56843088809433
15339,53184,KOSMIN,325,Poland,21.990343579376834,51.56843088809433
15352,53184,KOSMIN,207,Poland,21.990343579376834,51.56843088809433
15353,53184,KOSMIN,206,Poland,21.990343579376834,51.56843088809433
15354,53184,KOSMIN,444,Poland,21.990343579376834,51.56843088809433
15377,59191,PRZEDBÓRZ,263,Poland,19.86699999890188,51.082999997283096
15378,59191,PRZEDBÓRZ,204,Poland,19.86699999890188,51.082999997283096
15379,59191,PRZEDBÓRZ,144,Poland,19.86699999890188,51.082999997283096
15380,59191,PRZEDBÓRZ,504,Poland,19.86699999890188,51.082999997283096
15382,59191,PRZEDBÓRZ,203,Poland,19.86699999890188,51.082999997283096
15389,59191,PRZEDBÓRZ,323,Poland,19.86699999890188,51.082999997283096
15391,59191,PRZEDBÓRZ,84,Poland,19.86699999890188,51.082999997283096
15408,59191,PRZEDBÓRZ,24,Poland,19.86699999890188,51.082999997283096
15422,53367,BIALOBRZEGI,201,Poland,20.957373289285034,51.65420269348185
15423,53367,BIALOBRZEGI,142,Poland,20.957373289285034,51.65420269348185
15424,53367,BIALOBRZEGI,83,Poland,20.957373289285034,51.65420269348185
15425,53367,BIALOBRZEGI,261,Poland,20.957373289285034,51.65420269348185
15426,53367,BIALOBRZEGI,321,Poland,20.957373289285034,51.65420269348185
15432,53367,BIALOBRZEGI,23,Poland,20.957373289285034,51.65420269348185
15435,53367,BIALOBRZEGI,202,Poland,20.957373289285034,51.65420269348185
15462,53367,BIALOBRZEGI,82,Poland,20.957373289285034,51.65420269348185
15467,40228,SURAZ,200,Poland,22.935383663523215,52.956254982821264
15468,40228,SURAZ,78,Poland,22.935383663523215,52.956254982821264
15470,40228,SURAZ,139,Poland,22.935383663523215,52.956254982821264
15471,40228,SURAZ,320,Poland,22.935383663523215,52.956254982821264
15472,40228,SURAZ,79,Poland,22.935383663523215,52.956254982821264
15474,40228,SURAZ,19,Poland,22.935383663523215,52.956254982821264
15476,40228,SURAZ,260,Poland,22.935383663523215,52.956254982821264
15511,40228,SURAZ,140,Poland,22.935383663523215,52.956254982821264
15512,40085,OSTROLEKA,261,Poland,21.567000000047393,53.082999998271326
15513,40085,OSTROLEKA,201,Poland,21.567000000047393,53.082999998271326
15514,40085,OSTROLEKA,142,Poland,21.567000000047393,53.082999998271326
15516,40085,OSTROLEKA,321,Poland,21.567000000047393,53.082999998271326
15518,40085,OSTROLEKA,381,Poland,21.567000000047393,53.082999998271326
15543,40085,OSTROLEKA,82,Poland,21.567000000047393,53.082999998271326
15557,37905,BURZYN,381,Poland,22.46045970283901,53.276250447707255
15558,37905,BURZYN,202,Poland,22.46045970283901,53.276250447707255
15560,37905,BURZYN,321,Poland,22.46045970283901,53.276250447707255
15567,37905,BURZYN,262,Poland,22.46045970283901,53.276250447707255
15579,37905,BURZYN,261,Poland,22.46045970283901,53.276250447707255
15584,37905,BURZYN,441,Poland,22.46045970283901,53.276250447707255
15602,51743,WLODAWA,326,Poland,23.567000000139938,51.54999999700278
15607,51743,WLODAWA,267,Poland,23.567000000139938,51.54999999700278
15611,51743,WLODAWA,385,Poland,23.567000000139938,51.54999999700278
15612,51743,WLODAWA,266,Poland,23.567000000139938,51.54999999700278
15647,44834,WYSZKÓW,265,Poland,21.45000000029894,52.58299999756814
15649,44834,WYSZKÓW,205,Poland,21.45000000029894,52.58299999756814
15651,44834,WYSZKÓW,324,Poland,21.45000000029894,52.58299999756814
15669,44834,WYSZKÓW,383,Poland,21.45000000029894,52.58299999756814
15692,47236,MALOWA GÓRA,142,Poland,23.467000000324205,52.09999999682561
15693,47236,MALOWA GÓRA,202,Poland,23.467000000324205,52.09999999682561
15694,47236,MALOWA GÓRA,82,Poland,23.467000000324205,52.09999999682561
15696,47236,MALOWA GÓRA,321,Poland,23.467000000324205,52.09999999682561
15706,47236,MALOWA GÓRA,22,Poland,23.467000000324205,52.09999999682561
15714,47236,MALOWA GÓRA,381,Poland,23.467000000324205,52.09999999682561
15726,47236,MALOWA GÓRA,262,Poland,23.467000000324205,52.09999999682561
15736,47236,MALOWA GÓRA,23,Poland,23.467000000324205,52.09999999682561
15737,45702,CIEKSYN,142,Poland,20.637649382990613,52.56691897446495
15738,45702,CIEKSYN,202,Poland,20.637649382990613,52.56691897446495
15739,45702,CIEKSYN,143,Poland,20.637649382990613,52.56691897446495
15741,45702,CIEKSYN,381,Poland,20.637649382990613,52.56691897446495
15746,45702,CIEKSYN,261,Poland,20.637649382990613,52.56691897446495
15751,45702,CIEKSYN,82,Poland,20.637649382990613,52.56691897446495
15752,45702,CIEKSYN,262,Poland,20.637649382990613,52.56691897446495
15764,45702,CIEKSYN,321,Poland,20.637649382990613,52.56691897446495
15765,45702,CIEKSYN,83,Poland,20.637649382990613,52.56691897446495
15768,45702,CIEKSYN,22,Poland,20.637649382990613,52.56691897446495
15782,49081,SOCHACZEW,82,Poland,20.23192207938428,52.223374683789686
15783,49081,SOCHACZEW,142,Poland,20.23192207938428,52.223374683789686
15784,49081,SOCHACZEW,22,Poland,20.23192207938428,52.223374683789686
15786,49081,SOCHACZEW,321,Poland,20.23192207938428,52.223374683789686
15801,49081,SOCHACZEW,201,Poland,20.23192207938428,52.223374683789686
15803,49081,SOCHACZEW,23,Poland,20.23192207938428,52.223374683789686
15804,49081,SOCHACZEW,202,Poland,20.23192207938428,52.223374683789686
15827,42497,ELGISZEWO,441,Poland,18.924599880005058,53.061524656777735
15828,42497,ELGISZEWO,264,Poland,18.924599880005058,53.061524656777735
15829,42497,ELGISZEWO,205,Poland,18.924599880005058,53.061524656777735
15830,42497,ELGISZEWO,265,Poland,18.924599880005058,53.061524656777735
15833,42497,ELGISZEWO,382,Poland,18.924599880005058,53.061524656777735
15845,42497,ELGISZEWO,323,Poland,18.924599880005058,53.061524656777735
15854,42497,ELGISZEWO,442,Poland,18.924599880005058,53.061524656777735
15856,42497,ELGISZEWO,324,Poland,18.924599880005058,53.061524656777735
15872,38521,TUCHOLA,135,Poland,17.89999999999561,53.56699999782332
15874,38521,TUCHOLA,16,Poland,17.89999999999561,53.56699999782332
15876,38521,TUCHOLA,253,Poland,17.89999999999561,53.56699999782332
15877,38521,TUCHOLA,76,Poland,17.89999999999561,53.56699999782332
15878,38521,TUCHOLA,194,Poland,17.89999999999561,53.56699999782332
15917,31160,SEPOPOL,501,Poland,21.00115921751724,54.26096813098285
15919,31160,SEPOPOL,204,Poland,21.00115921751724,54.26096813098285
15930,31160,SEPOPOL,205,Poland,21.00115921751724,54.26096813098285
15931,31160,SEPOPOL,145,Poland,21.00115921751724,54.26096813098285
15957,31160,SEPOPOL,263,Poland,21.00115921751724,54.26096813098285
15962,31215,PROSNA,501,Poland,21.085264549870292,54.23250894909464
15963,31215,PROSNA,265,Poland,21.085264549870292,54.23250894909464
15970,31215,PROSNA,206,Poland,21.085264549870292,54.23250894909464
15975,31215,PROSNA,266,Poland,21.085264549870292,54.23250894909464
16007,1115004,ELVERUM,1808,Norway,11.5599999996447,60.87999999854588
16018,1115004,ELVERUM,1868,Norway,11.5599999996447,60.87999999854588
16057,1110912,LOSNA,2409,Norway,10.277499999457453,61.333399998942376
16059,1110912,LOSNA,2350,Norway,10.277499999457453,61.333399998942376
16063,1110912,LOSNA,2468,Norway,10.277499999457453,61.333399998942376
16071,1110912,LOSNA,2526,Norway,10.277499999457453,61.333399998942376
16081,1110912,LOSNA,2410,Norway,10.277499999457453,61.333399998942376
16088,1110912,LOSNA,2645,Norway,10.277499999457453,61.333399998942376
16113,1128399,OEVRE STOCKHOLM,4,Sweden,18.06268335071225,59.32327670390367
16168,1103781,HORNINDALSVATN,2357,Norway,6.089999999145297,61.919999999492816
16169,1103781,HORNINDALSVATN,2356,Norway,6.089999999145297,61.919999999492816
16190,1103781,HORNINDALSVATN,2417,Norway,6.089999999145297,61.919999999492816
16224,1127789,LANGNES,1869,Norway,11.118099999137105,59.609199999026835
16244,1127789,LANGNES,1929,Norway,11.118099999137105,59.609199999026835
16280,1061699,MALANGSFOSS,2113,Norway,18.64350403765426,69.03338401300566
16281,1061699,MALANGSFOSS,2583,Norway,18.64350403765426,69.03338401300566
16282,1061699,MALANGSFOSS,2112,Norway,18.64350403765426,69.03338401300566
16283,1061699,MALANGSFOSS,2173,Norway,18.64350403765426,69.03338401300566
16332,1061699,MALANGSFOSS,2174,Norway,18.64350403765426,69.03338401300566
16336,1125345,DOVIKFOSS,1929,Norway,9.908000000665822,59.88049999852186
16338,1125345,DOVIKFOSS,1989,Norway,9.908000000665822,59.88049999852186
16342,1125345,DOVIKFOSS,2110,Norway,9.908000000665822,59.88049999852186
16367,1125345,DOVIKFOSS,2170,Norway,9.908000000665822,59.88049999852186
16392,1094456,HAGA BRU,2107,Norway,10.300015532296797,63.05126140503766
16398,1094456,HAGA BRU,2047,Norway,10.300015532296797,63.05126140503766
16403,1094456,HAGA BRU,2166,Norway,10.300015532296797,63.05126140503766
16412,1094456,HAGA BRU,2226,Norway,10.300015532296797,63.05126140503766
16443,1069127,KOBBVATN,2460,Norway,15.982977632235787,67.59997378126948
16445,1069127,KOBBVATN,2115,Norway,15.982977632235787,67.59997378126948
16446,1069127,KOBBVATN,2520,Norway,15.982977632235787,67.59997378126948
16450,1069127,KOBBVATN,2176,Norway,15.982977632235787,67.59997378126948
16480,1069127,KOBBVATN,2175,Norway,15.982977632235787,67.59997378126948
16499,1126936,JONDAL,1272,Norway,9.581837480523477,59.708133657330904
16501,1126936,JONDAL,1332,Norway,9.581837480523477,59.708133657330904
16502,1126936,JONDAL,1273,Norway,9.581837480523477,59.708133657330904
16529,1126936,JONDAL,1333,Norway,9.581837480523477,59.708133657330904
16555,1105278,LALM,2470,Norway,9.269999999818967,61.82999999882026
16556,1105278,LALM,2529,Norway,9.269999999818967,61.82999999882026
16559,1105278,LALM,2649,Norway,9.269999999818967,61.82999999882026
16563,1105278,LALM,2589,Norway,9.269999999818967,61.82999999882026
16565,1105278,LALM,2530,Norway,9.269999999818967,61.82999999882026
16566,1105278,LALM,2590,Norway,9.269999999818967,61.82999999882026
16568,1105278,LALM,2650,Norway,9.269999999818967,61.82999999882026
16569,1105278,LALM,2707,Norway,9.269999999818967,61.82999999882026
16575,1105278,LALM,2708,Norway,9.269999999818967,61.82999999882026
16586,1105278,LALM,2766,Norway,9.269999999818967,61.82999999882026
16606,1138560,ASTED BRO,198,Denmark,10.130000000807362,57.449999999209076
16607,1138560,ASTED BRO,258,Denmark,10.130000000807362,57.449999999209076
16659,1129955,NESET,2465,Norway,8.519821682419321,59.36364217919156
16660,1129955,NESET,2231,Norway,8.519821682419321,59.36364217919156
16672,1129955,NESET,2354,Norway,8.519821682419321,59.36364217919156
16676,1129955,NESET,2293,Norway,8.519821682419321,59.36364217919156
16679,1129955,NESET,2524,Norway,8.519821682419321,59.36364217919156
16680,1129955,NESET,2292,Norway,8.519821682419321,59.36364217919156
16685,1129955,NESET,2644,Norway,8.519821682419321,59.36364217919156
16689,1129955,NESET,2525,Norway,8.519821682419321,59.36364217919156
16690,1129955,NESET,2230,Norway,8.519821682419321,59.36364217919156
16699,1129955,NESET,2584,Norway,8.519821682419321,59.36364217919156
16705,1098191,ENGESETVATN,2116,Norway,6.62000000076239,62.529999998159504
16706,1098191,ENGESETVATN,2055,Norway,6.62000000076239,62.529999998159504
16761,1079687,LAKFORS,2465,Norway,13.290699997512917,65.62149999846544
16763,1079687,LAKFORS,2170,Norway,13.290699997512917,65.62149999846544
16765,1079687,LAKFORS,2406,Norway,13.290699997512917,65.62149999846544
16769,1079687,LAKFORS,2347,Norway,13.290699997512917,65.62149999846544
16770,1079687,LAKFORS,2230,Norway,13.290699997512917,65.62149999846544
16789,1079687,LAKFORS,2584,Norway,13.290699997512917,65.62149999846544
16814,1136259,HEISEL,2465,Norway,7.9514000014753305,58.24759999752378
16815,1136259,HEISEL,2231,Norway,7.9514000014753305,58.24759999752378
16816,1136259,HEISEL,2525,Norway,7.9514000014753305,58.24759999752378
16817,1136259,HEISEL,2292,Norway,7.9514000014753305,58.24759999752378
16827,1136259,HEISEL,2293,Norway,7.9514000014753305,58.24759999752378
16844,1136259,HEISEL,2354,Norway,7.9514000014753305,58.24759999752378
16845,1136259,HEISEL,2644,Norway,7.9514000014753305,58.24759999752378
16859,1136259,HEISEL,2584,Norway,7.9514000014753305,58.24759999752378
16870,1121431,SKARNES,1929,Norway,11.677499999867479,60.254299998254545
16871,1121431,SKARNES,1869,Norway,11.677499999867479,60.254299998254545
16894,1080181,UNKERVATN,2100,Norway,14.220000000067433,65.49999999849952
16895,1080181,UNKERVATN,2160,Norway,14.220000000067433,65.49999999849952
16896,1080181,UNKERVATN,1921,Norway,14.220000000067433,65.49999999849952
16897,1080181,UNKERVATN,2340,Norway,14.220000000067433,65.49999999849952
16898,1080181,UNKERVATN,2220,Norway,14.220000000067433,65.49999999849952
16900,1080181,UNKERVATN,2280,Norway,14.220000000067433,65.49999999849952
16906,1080181,UNKERVATN,2040,Norway,14.220000000067433,65.49999999849952
16910,1080181,UNKERVATN,1980,Norway,14.220000000067433,65.49999999849952
16918,1080181,UNKERVATN,1981,Norway,14.220000000067433,65.49999999849952
16925,1080181,UNKERVATN,2401,Norway,14.220000000067433,65.49999999849952
16935,1060948,MEVATN,2164,Norway,17.78251612344311,69.23120058880012
16936,1060948,MEVATN,2224,Norway,17.78251612344311,69.23120058880012
16941,1060948,MEVATN,2104,Norway,17.78251612344311,69.23120058880012
16960,1060948,MEVATN,2284,Norway,17.78251612344311,69.23120058880012
16963,1085762,BERTNEM,2346,Norway,12.05870000076677,64.46809999926624
16965,1085762,BERTNEM,2228,Norway,12.05870000076677,64.46809999926624
16966,1085762,BERTNEM,2287,Norway,12.05870000076677,64.46809999926624
16969,1085762,BERTNEM,2405,Norway,12.05870000076677,64.46809999926624
16976,1085762,BERTNEM,2109,Norway,12.05870000076677,64.46809999926624
16994,1085762,BERTNEM,2049,Norway,12.05870000076677,64.46809999926624
17008,1057582,KISTA,1745,Norway,23.516800002884768,69.82629999859043
17011,1057582,KISTA,1686,Norway,23.516800002884768,69.82629999859043
17043,1087873,UMEAE,1560,Sweden,20.27175324085976,63.81933464713435
17044,1087873,UMEAE,1500,Sweden,20.27175324085976,63.81933464713435
17077,25453,SMALININKAI,327,Lithuania,22.57970000059856,55.07559999826373
17078,25453,SMALININKAI,957,Lithuania,22.57970000059856,55.07559999826373
17083,25453,SMALININKAI,956,Lithuania,22.57970000059856,55.07559999826373
17085,25453,SMALININKAI,897,Lithuania,22.57970000059856,55.07559999826373
17096,25453,SMALININKAI,326,Lithuania,22.57970000059856,55.07559999826373
17097,25453,SMALININKAI,328,Lithuania,22.57970000059856,55.07559999826373
17099,25453,SMALININKAI,266,Lithuania,22.57970000059856,55.07559999826373
17105,25453,SMALININKAI,386,Lithuania,22.57970000059856,55.07559999826373
17109,25453,SMALININKAI,267,Lithuania,22.57970000059856,55.07559999826373
17119,25453,SMALININKAI,384,Lithuania,22.57970000059856,55.07559999826373
17125,25453,SMALININKAI,206,Lithuania,22.57970000059856,55.07559999826373
17132,52750,VLOTHO,629,Germany,8.861999999828786,52.17599999841408
17136,52750,VLOTHO,570,Germany,8.861999999828786,52.17599999841408
17137,52750,VLOTHO,688,Germany,8.861999999828786,52.17599999841408
17140,52750,VLOTHO,569,Germany,8.861999999828786,52.17599999841408
17179,52750,VLOTHO,628,Germany,8.861999999828786,52.17599999841408
17188,59904,HANN.-MUENDEN,629,Germany,9.640999999541155,51.42599999759947
17189,59904,HANN.-MUENDEN,688,Germany,9.640999999541155,51.42599999759947
17192,59904,HANN.-MUENDEN,689,Germany,9.640999999541155,51.42599999759947
17193,59904,HANN.-MUENDEN,1108,Germany,9.640999999541155,51.42599999759947
17244,54962,BODENWERDER,629,Germany,9.516000001735238,51.97299999688628
17249,54962,BODENWERDER,1108,Germany,9.516000001735238,51.97299999688628
17250,54962,BODENWERDER,569,Germany,9.516000001735238,51.97299999688628
17258,54962,BODENWERDER,688,Germany,9.516000001735238,51.97299999688628
17259,54962,BODENWERDER,570,Germany,9.516000001735238,51.97299999688628
17291,54962,BODENWERDER,628,Germany,9.516000001735238,51.97299999688628
17300,63071,DRESDEN,450,Germany,13.738999998653478,51.059999997479714
17302,63071,DRESDEN,390,Germany,13.738999998653478,51.059999997479714
17318,63071,DRESDEN,391,Germany,13.738999998653478,51.059999997479714
17323,63071,DRESDEN,449,Germany,13.738999998653478,51.059999997479714
17352,63071,DRESDEN,956,Germany,13.738999998653478,51.059999997479714
17356,46353,INTSCHEDE,270,Germany,9.125000000491143,52.96399999757767
17357,46353,INTSCHEDE,330,Germany,9.125000000491143,52.96399999757767
17361,46353,INTSCHEDE,389,Germany,9.125000000491143,52.96399999757767
17384,46353,INTSCHEDE,329,Germany,9.125000000491143,52.96399999757767
17387,46353,INTSCHEDE,390,Germany,9.125000000491143,52.96399999757767
17412,43970,NEU-DARCHAU,390,Germany,10.88900000067094,53.23199999772257
17416,43970,NEU-DARCHAU,956,Germany,10.88900000067094,53.23199999772257
17417,43970,NEU-DARCHAU,957,Germany,10.88900000067094,53.23199999772257
17443,43970,NEU-DARCHAU,897,Germany,10.88900000067094,53.23199999772257
17466,43970,NEU-DARCHAU,330,Germany,10.88900000067094,53.23199999772257
17468,66020,DECIN,450,Czech Republic,14.229999999855188,50.7899999979516
17470,66020,DECIN,390,Czech Republic,14.229999999855188,50.7899999979516
17491,66020,DECIN,449,Czech Republic,14.229999999855188,50.7899999979516
17520,66020,DECIN,956,Czech Republic,14.229999999855188,50.7899999979516
17524,49558,CELLE,27,Germany,10.062999999593583,52.6219999976903
17529,49558,CELLE,381,Germany,10.062999999593583,52.6219999976903
17531,49558,CELLE,87,Germany,10.062999999593583,52.6219999976903
17578,49558,CELLE,26,Germany,10.062999999593583,52.6219999976903
17580,54717,BARBY,391,Germany,11.883000000269915,51.99099999716375
17581,54717,BARBY,390,Germany,11.883000000269915,51.99099999716375
17584,54717,BARBY,956,Germany,11.883000000269915,51.99099999716375
17611,54717,BARBY,957,Germany,11.883000000269915,51.99099999716375
17636,46011,WITTENBERGE,390,Germany,11.75199999916767,52.98999999718372
17640,46011,WITTENBERGE,956,Germany,11.75199999916767,52.98999999718372
17641,46011,WITTENBERGE,957,Germany,11.75199999916767,52.98999999718372
17690,46011,WITTENBERGE,330,Germany,11.75199999916767,52.98999999718372
17692,53596,GREVEN,28,Germany,7.6029999996482935,52.09399999709368
17748,73584,NEKOR,1170,Czech Republic,16.55000000119446,50.069999997207574
17749,73584,NEKOR,1229,Czech Republic,16.55000000119446,50.069999997207574
17752,73584,NEKOR,1288,Czech Republic,16.55000000119446,50.069999997207574
17761,73584,NEKOR,1770,Czech Republic,16.55000000119446,50.069999997207574
17776,73584,NEKOR,1348,Czech Republic,16.55000000119446,50.069999997207574
17782,73584,NEKOR,1347,Czech Republic,16.55000000119446,50.069999997207574
17783,73584,NEKOR,2182,Czech Republic,16.55000000119446,50.069999997207574
17786,73584,NEKOR,1289,Czech Republic,16.55000000119446,50.069999997207574
